user_id	track_id	track_name	artist_id	artist_name	playcount	normalised_pc	like
user_000003	36e12118-5847-4e85-8fec-95c0fc90f34a	Hustler Hall Of Fame	5879a47f-c54f-4ebe-8d63-cdc9c6310dd2	Mickey Avalon	30	0.003865979381443299	1
user_000003	1d3def75-dd17-42cb-8ab9-994484159463	Sinister Grains	40ee8fa3-c6d7-4556-b4e2-9f4114565043	Anoushka Shankar	30	0.003865979381443299	1
user_000003	32792396-ca3c-44f5-9215-222bd2438845	Elva	846cdb90-81a6-4c05-a7dc-9dd075f0db9e	Unwritten Law	30	0.003865979381443299	1
user_000003	b0d57b8f-b21e-4c6e-bd3b-74c898eeb959	Beloved	40ee8fa3-c6d7-4556-b4e2-9f4114565043	Anoushka Shankar	30	0.003865979381443299	1
user_000003	68a5c795-61ed-44aa-b5a2-265c3062dfa6	Nice (Eric Prydz Remix)	1a1cd7f3-e5df-4eca-bae2-2757c9e656b5	Duran Duran	29	0.0037371134020618563	1
user_000003	2701dd18-9ecc-45ff-ac26-9035add38b0d	Twentieth Century Fox	9efff43b-3b29-4082-824e-bc82f646f93d	The Doors	29	0.0037371134020618563	1
user_000003	ea9dceea-11a1-4625-b9bc-c22b9f497c34	I'M Slowly Turning Into You	11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5	The White Stripes	29	0.0037371134020618563	1
user_000003	870d4b76-00fc-4b8a-befa-52a689c15f5b	Before I Go	846cdb90-81a6-4c05-a7dc-9dd075f0db9e	Unwritten Law	29	0.0037371134020618563	1
user_000003	2d45c867-9d34-491a-997f-c087ceff4f66	Seventeen (The Droyds Mix)	b45335d1-5219-4262-a44d-936aa36eeaed	Ladytron	29	0.0037371134020618563	1
user_000003	70e461ab-9e9d-451d-8179-f9f7d5ae25d7	Little Bit More, A	0ad7bbcd-6e77-4dc0-bb61-e331c46f70ec	The Good Life	28	0.0036082474226804134	1
user_000003	2909837c-5320-4aef-a71f-3e673f72377f	Prelude 12/21	1c3919b2-43ca-4a4a-935d-9d50135ec0ef	Afi	28	0.0036082474226804134	1
user_000003	6b73cf38-cac0-4e08-839b-99e07ec9ee69	Ancient Love	40ee8fa3-c6d7-4556-b4e2-9f4114565043	Anoushka Shankar	28	0.0036082474226804134	1
user_000003	8fa6e472-648e-4e94-96b2-4256ecdbe9d6	Dipped In Vaseline	5879a47f-c54f-4ebe-8d63-cdc9c6310dd2	Mickey Avalon	28	0.0036082474226804134	1
user_000003	a5644f2a-b021-4c7a-85aa-1a1696333475	Every Planet We Reach Is Dead	e21857d5-3256-4547-afb3-4b6ded592596	Gorillaz	28	0.0036082474226804134	1
user_000003	042be101-4552-4d75-89cd-2ccba0157957	Cailin	846cdb90-81a6-4c05-a7dc-9dd075f0db9e	Unwritten Law	28	0.0036082474226804134	1
user_000003	0e744e3a-4fe4-4172-a2e2-f8de9e7bf3a8	L.A. Woman	9efff43b-3b29-4082-824e-bc82f646f93d	The Doors	27	0.0034793814432989693	1
user_000003	12949b8c-f08a-4939-8641-2af067b92db5	Summer Shudder	1c3919b2-43ca-4a4a-935d-9d50135ec0ef	Afi	27	0.0034793814432989693	1
user_000003	e2009e1d-b585-44be-8f9c-77c7d68f6daf	Solea	40ee8fa3-c6d7-4556-b4e2-9f4114565043	Anoushka Shankar	27	0.0034793814432989693	1
user_000003	977dace2-e5ba-48f4-890f-96bb64f18f19	Badfish	95f5b748-d370-47fe-85bd-0af2dc450bc0	Sublime	27	0.0034793814432989693	1
user_000003	cb004cb3-713d-43e5-ad56-6b84ee5653fa	Lost Control	846cdb90-81a6-4c05-a7dc-9dd075f0db9e	Unwritten Law	27	0.0034793814432989693	1
user_000003	8fc26a31-0443-479c-ad06-8022c5ca01ed	Because Of You	846cdb90-81a6-4c05-a7dc-9dd075f0db9e	Unwritten Law	27	0.0034793814432989693	1
user_000003	020faa36-83e4-4257-9301-c19b71c7ead2	Bhupali Tabla Duet	40ee8fa3-c6d7-4556-b4e2-9f4114565043	Anoushka Shankar	27	0.0034793814432989693	1
user_000003	16b91bac-154e-4b26-8fc8-3fc5cef66826	My Dick	5879a47f-c54f-4ebe-8d63-cdc9c6310dd2	Mickey Avalon	26	0.0033505154639175256	1
user_000003	96734374-9968-40e2-ae97-a7632793dd82	Riders On The Storm	9efff43b-3b29-4082-824e-bc82f646f93d	The Doors	26	0.0033505154639175256	1
user_000003	dcb35b98-29de-471f-8ec8-31baa2fde997	Arcadia	7fedce48-0f20-442d-80fe-324c61339fc3	Gabriel & Dresden	26	0.0033505154639175256	1
user_000003	c06017bf-6a0a-4410-8d6f-e1c9b2e273ef	Streamline	d68e86ea-6b9e-4cd7-a576-c20b1594e532	Slide 5	26	0.0033505154639175256	1
user_000003	74bceaa5-dabd-4b2d-b850-c8ec2b1dcd18	93 'Till Infinity	7b61cf8f-c042-4bd4-b64a-25cb40f3dd50	Souls Of Mischief	25	0.0032216494845360823	1
user_000003	9ca385f4-4082-494a-974a-b1a8aa997838	Fresh	056e4f3e-d505-4dad-8ec1-d04f521cbb56	Daft Punk	25	0.0032216494845360823	1
user_000003	56f2af2d-7983-4d8f-9c75-200a3589aa59	Waiting (Josh Harris Remix)	07efa8cb-2da8-4d40-9676-c2e5929e517d	Taxi Doll	25	0.0032216494845360823	1
user_000003	0d43ad2b-2d50-4e8a-810f-89785ffa2dd8	Electric Shaka (Feat. Afrika Bambataaa)	8579d918-835b-4c1d-ac00-45a7f4a8763a	Thunderball	25	0.0032216494845360823	1
user_000003	87b2d77e-ed32-4c10-88da-2d5d86fa5a4b	Space And The Woods	e3e4e534-30cd-4979-bcc5-a75c49802f57	Late Of The Pier	25	0.0032216494845360823	1
user_000003	e9aeb816-c606-4327-b8f1-21f9a695342d	Sounds Rushing	30f91c72-d457-4c74-b14f-3ef8bf1e17a3	Dominic Plaza	25	0.0032216494845360823	1
user_000003	9eb2e378-1d9c-43c7-b108-8003f9756c7f	Love Her Madly	9efff43b-3b29-4082-824e-bc82f646f93d	The Doors	25	0.0032216494845360823	1
user_000003	f283c29a-82ca-45ba-9fea-201e9a5c765a	Woe	ee90d1b3-a4e2-4d18-9092-111d856e7e7a	Say Anything	25	0.0032216494845360823	1
user_000003	3707ab0d-ff31-46a2-9056-d094bae44c3e	Teachers	056e4f3e-d505-4dad-8ec1-d04f521cbb56	Daft Punk	24	0.003092783505154639	1
user_000003	7c0e11a3-1c7a-4e6d-a14d-6e86d86dbaad	Aerodynamic	056e4f3e-d505-4dad-8ec1-d04f521cbb56	Daft Punk	24	0.003092783505154639	1
user_000003	702152b2-c02d-47a5-9b8d-48752a590dcc	Miss Murder	1c3919b2-43ca-4a4a-935d-9d50135ec0ef	Afi	24	0.003092783505154639	1
user_000003	141bbc85-10d5-4e49-b5b4-d3139a2d824a	Caress Me Down	95f5b748-d370-47fe-85bd-0af2dc450bc0	Sublime	23	0.002963917525773196	1
user_000003	c6c9958f-72a1-4a10-8d09-888fdab25fac	The Interview	1c3919b2-43ca-4a4a-935d-9d50135ec0ef	Afi	23	0.002963917525773196	1
user_000003	27b481a7-0d7d-45ee-a8ff-d03a778e40ea	Phoenix	056e4f3e-d505-4dad-8ec1-d04f521cbb56	Daft Punk	23	0.002963917525773196	1
user_000003	3235bd73-4d84-49db-9634-7512b1f29fea	Wildcat	f467181e-d5e0-4285-b47e-e853dcc89ee7	Ratatat	22	0.0028350515463917525	1
user_000003	f883f554-30f0-49bd-8c67-35f99f203a9f	Rollin' & Scratchin'	056e4f3e-d505-4dad-8ec1-d04f521cbb56	Daft Punk	22	0.0028350515463917525	1
user_000003	dead9133-91cd-4eee-b868-0a5b7e1d11e5	Your Eyes (Sitar Solo)	40ee8fa3-c6d7-4556-b4e2-9f4114565043	Anoushka Shankar	22	0.0028350515463917525	1
user_000003	0a18933a-44d0-4af7-a836-735c0720f037	Back Door Man	9efff43b-3b29-4082-824e-bc82f646f93d	The Doors	22	0.0028350515463917525	1
user_000003	ce517f42-4f50-4752-9ae3-22aa6ae604ba	Geronimo	846cdb90-81a6-4c05-a7dc-9dd075f0db9e	Unwritten Law	22	0.0028350515463917525	1
user_000003	47d673c5-8a3d-4c37-8430-2eb055859c11	2002	764eb299-d4a6-4a9d-af8b-d0dcf7b3d3ca	Legowelt	22	0.0028350515463917525	1
user_000003	131e1db1-35a6-486b-ad7a-300de80352fe	The Futile	ee90d1b3-a4e2-4d18-9092-111d856e7e7a	Say Anything	22	0.0028350515463917525	1
user_000003	9004cce9-5f9b-4acc-9505-a781f719073c	Save Me	846cdb90-81a6-4c05-a7dc-9dd075f0db9e	Unwritten Law	21	0.0027061855670103088	1
user_000003	c4fc00ab-384d-49bc-b533-b449cbb074df	Liebe (Atb Remix)	600b1218-08a4-421b-9f9d-a534eba88512	Ayla	21	0.0027061855670103088	1
user_000003	2f9acaf8-3d9f-4cb7-b6d7-854017510ef1	Twelve (Dousk Mix)	ca2c20d6-1abc-4254-a7eb-451ce7dc6e66	Tilt	21	0.0027061855670103088	1
user_000003	56276a83-e4c5-418c-9f56-c6980421ebbe	Feel Good Inc.	e21857d5-3256-4547-afb3-4b6ded592596	Gorillaz	21	0.0027061855670103088	1
user_000003	b31c3c53-2ade-463f-ba26-3d56f05cdf59	Underground	846cdb90-81a6-4c05-a7dc-9dd075f0db9e	Unwritten Law	21	0.0027061855670103088	1
user_000003	ec7237d8-bdb5-4482-b7e8-d4bafb6e6ece	A Man Like Me	e9aca1a3-836a-4e5e-b8d4-56d20c60af5f	Beulah	21	0.0027061855670103088	1
user_000003	849d5194-0ea0-47fa-a861-533bd5ff00d5	Love Like Winter	1c3919b2-43ca-4a4a-935d-9d50135ec0ef	Afi	21	0.0027061855670103088	1
user_000003	db4c9220-df76-4b42-b6f5-8bf52cc80f77	Heartbeats	bf710b71-48e5-4e15-9bd6-96debb2e4e98	The Knife	21	0.0027061855670103088	1
user_000003	23ac2747-0bd3-4714-90b5-79f2f06aa108	Combat Baby	4449ccf6-c948-4d33-aa97-b6ad98ce4b5b	Metric	21	0.0027061855670103088	1
user_000003	5c4c99c4-02be-4053-aa6d-5576f7cc2c42	Love Don'T Let Me Go (Walking Away) (Joachim Garraud & David Guetta'S Fuck Me I'M Famous Mix)	74171dd1-1950-4c9a-88ef-93e039403c76	David Guetta Vs. The Egg	21	0.0027061855670103088	1
user_000003	ddf32169-c4f1-43ff-bc0b-900b21c0076f	Red Sun	40ee8fa3-c6d7-4556-b4e2-9f4114565043	Anoushka Shankar	21	0.0027061855670103088	1
user_000003	9cc9b241-be33-4efd-b35f-8c607c847640	Intro	846cdb90-81a6-4c05-a7dc-9dd075f0db9e	Unwritten Law	21	0.0027061855670103088	1
user_000003	eab36835-9fa7-4598-a50a-8bb114c9c5fb	Funk Ad	056e4f3e-d505-4dad-8ec1-d04f521cbb56	Daft Punk	20	0.002577319587628866	1
user_000003	c8027434-ea54-4fac-954f-0a843a7d0a62	Slowly, Through A Vector	ee90d1b3-a4e2-4d18-9092-111d856e7e7a	Say Anything	20	0.002577319587628866	1
user_000003	6fdbe339-8e79-40a6-9b4e-50ddb5bed915	The Writhing South	ee90d1b3-a4e2-4d18-9092-111d856e7e7a	Say Anything	20	0.002577319587628866	1
user_000003	6f71016e-8be0-4f9c-b72a-f88cc8347d3c	Endlessly, She Said	1c3919b2-43ca-4a4a-935d-9d50135ec0ef	Afi	20	0.002577319587628866	1
user_000003	fdc4b6e7-83c4-4733-8037-e7ee8b8ee4a5	Dirty Harry	e21857d5-3256-4547-afb3-4b6ded592596	Gorillaz	20	0.002577319587628866	1
user_000003	ba2e5694-b7d7-4182-b45f-7581bcf25571	Faust	e21857d5-3256-4547-afb3-4b6ded592596	Gorillaz	20	0.002577319587628866	1
user_000003	34494d8a-8a2f-445f-a6c2-1f65390835c3	Chia-Like, I Shall Grow	ee90d1b3-a4e2-4d18-9092-111d856e7e7a	Say Anything	20	0.002577319587628866	1
user_000003	ae753a5e-bfb9-4f12-b436-a83238a05157	Wrong Way	95f5b748-d370-47fe-85bd-0af2dc450bc0	Sublime	20	0.002577319587628866	1
user_000003	161ed275-7920-45f0-8dd8-5bc8e70d49fa	The Crystal Ship	9efff43b-3b29-4082-824e-bc82f646f93d	The Doors	20	0.002577319587628866	1
user_000003	e1fe1d12-dac2-4325-ae1b-25e0ef06b998	Voyager	056e4f3e-d505-4dad-8ec1-d04f521cbb56	Daft Punk	20	0.002577319587628866	1
user_000003	8a98614f-0533-44ef-890a-639cab407a2d	Superheroes	056e4f3e-d505-4dad-8ec1-d04f521cbb56	Daft Punk	20	0.002577319587628866	1
user_000003	ddc77377-cbb7-442b-99af-6a165b6053bc	Pawn Shop	95f5b748-d370-47fe-85bd-0af2dc450bc0	Sublime	19	0.002448453608247423	1
user_000003	9a778184-775b-4a6f-8561-7e326fba8c61	Admit It!!!	ee90d1b3-a4e2-4d18-9092-111d856e7e7a	Say Anything	19	0.002448453608247423	1
user_000003	60fa767a-d85d-4991-82bc-4294e0b11ae7	One More Time	056e4f3e-d505-4dad-8ec1-d04f521cbb56	Daft Punk	19	0.002448453608247423	1
user_000003	89ae9c78-7e38-40ec-bf9f-79d1f2678890	Oh Yeah	056e4f3e-d505-4dad-8ec1-d04f521cbb56	Daft Punk	19	0.002448453608247423	1
user_000003	41c98895-2b0a-4143-9835-30b5a0c6088b	Rabbit Hole	ca7e5899-0934-4f35-b153-60562b8f9e9d	Living Legends	19	0.002448453608247423	1
user_000003	67b93b70-dce2-421c-b9b1-7e712ed5e0ce	Popular Mechanics For Lovers	e9aca1a3-836a-4e5e-b8d4-56d20c60af5f	Beulah	19	0.002448453608247423	1
user_000003	b9379d29-f8b6-4686-b7a2-6689a623e38f	Hello Resolven	e9aca1a3-836a-4e5e-b8d4-56d20c60af5f	Beulah	19	0.002448453608247423	1
user_000003	ca420b11-d4d7-405b-ba26-903dfa3c9b1e	Spidersong	ee90d1b3-a4e2-4d18-9092-111d856e7e7a	Say Anything	19	0.002448453608247423	1
user_000003	a42b76a0-3bd1-4c3a-8e83-751f48d818ec	Rock'N Roll	056e4f3e-d505-4dad-8ec1-d04f521cbb56	Daft Punk	19	0.002448453608247423	1
user_000003	f3fb6ec6-46b2-412d-9ab3-956c1a5cf89f	Kelly Watch The Stars	cb67438a-7f50-4f2b-a6f1-2bb2729fd538	Air	19	0.002448453608247423	1
user_000003	87e8d173-ac7a-4ee8-886d-46b11f902591	Moonlight Party	b2232b64-d79e-4c66-b841-634ca4023bde	Fonzerelli	19	0.002448453608247423	1
user_000003	276ccc59-119f-4e61-90e8-be32ab4f79fa	Crooked Teeth	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	19	0.002448453608247423	1
user_000003	1027ed7e-6512-4655-a676-32fd12357c7f	Don'T You Evah	84eac621-1c5a-49a1-9500-555099c6e184	Spoon	19	0.002448453608247423	1
user_000003	de9ff492-7ff9-40db-9471-2533c614ffdf	Y Control	584c04d2-4acc-491b-8a0a-e63133f4bfc4	Yeah Yeah Yeahs	19	0.002448453608247423	1
user_000003	01fae60f-4999-4b6f-8fcc-17aa6bb8dd1a	Better Off Alone	76bee0a6-10fc-416c-a8fd-d9c91ee9642c	Alice Deejay	19	0.002448453608247423	1
user_000003	bf79c612-b002-43f4-a422-1d79c581d603	Seein' Red	846cdb90-81a6-4c05-a7dc-9dd075f0db9e	Unwritten Law	19	0.002448453608247423	1
user_000003	1e6a7789-4fce-4798-909e-00e538026e33	Testify	3798b104-01cb-484c-a3b0-56adc6399b80	Rage Against The Machine	19	0.002448453608247423	1
user_000003	b1eca6a5-b589-4bdc-9e34-5f9e83ba5065	When Did Your Heart Go Missing?	bbc8d6b5-a3e3-4d51-9f4e-565e9ef94967	Rooney	19	0.002448453608247423	1
user_000003	95ab771e-62b4-4324-befd-024356c190c6	High Fidelity	056e4f3e-d505-4dad-8ec1-d04f521cbb56	Daft Punk	19	0.002448453608247423	1
user_000003	b8f32abb-5c49-44c4-8192-217060811c03	Killer Queen	0383dadf-2a4e-4d10-a46a-e9e041da8eb3	Queen	19	0.002448453608247423	1
user_000003	81f7a579-89f2-44e1-9c1e-43328bf64de4	Rescue Me	846cdb90-81a6-4c05-a7dc-9dd075f0db9e	Unwritten Law	19	0.002448453608247423	1
user_000003	7e60529f-7408-4567-acb6-d89430bea6be	Hustler	69ec6867-bda0-404b-bac4-338df8d73723	Simian Mobile Disco	19	0.002448453608247423	1
user_000003	2a220770-1150-4190-b0e0-57d89a0a7469	Veridis Quo	056e4f3e-d505-4dad-8ec1-d04f521cbb56	Daft Punk	18	0.00231958762886598	1
user_000003	1a7e98df-5fbc-4ce9-b7a7-5ec0bd1f9c12	Alive With The Glory Of Love	ee90d1b3-a4e2-4d18-9092-111d856e7e7a	Say Anything	18	0.00231958762886598	1
user_000003	46545ec0-9267-464a-8c6a-a5e6c76631c1	Mean Girl	846cdb90-81a6-4c05-a7dc-9dd075f0db9e	Unwritten Law	18	0.00231958762886598	1
user_000003	01b6ceb8-b3e7-486a-afea-f9943224e325	Jailhouse	95f5b748-d370-47fe-85bd-0af2dc450bc0	Sublime	18	0.00231958762886598	1
user_000003	15f16efc-8762-4151-95ab-c12d06268640	Digital Love	056e4f3e-d505-4dad-8ec1-d04f521cbb56	Daft Punk	18	0.00231958762886598	1
user_000003	6c717360-69a3-4c02-b443-2e402964de6c	Le Disko	ad61e25e-5516-41e1-b60d-744e8220986e	Shiny Toy Guns	18	0.00231958762886598	1
user_000003	e1f18237-dc4f-416c-aa47-abc33286f326	Touch Me	9efff43b-3b29-4082-824e-bc82f646f93d	The Doors	18	0.00231958762886598	1
user_000003	574e407c-ad6e-446c-b87f-4b781569fccd	Your Heart Is An Empty Room	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	18	0.00231958762886598	1
user_000003	9f4bff4d-e3bf-44c3-b2d5-0710f1562121	Jane Fonda	5879a47f-c54f-4ebe-8d63-cdc9c6310dd2	Mickey Avalon	18	0.00231958762886598	1
user_000003	f92e924f-e795-433b-95ce-b256098abfd6	Robot Rock	056e4f3e-d505-4dad-8ec1-d04f521cbb56	Daft Punk	18	0.00231958762886598	1
user_000003	d7b835bb-569e-4769-9516-536fb970fd18	Gravity'S Bringing Us Down	e9aca1a3-836a-4e5e-b8d4-56d20c60af5f	Beulah	18	0.00231958762886598	1
user_000003	68258e07-f1d8-4956-bdf1-fa811c3ddf96	Thumbelina	32efc6ae-edf6-4fd1-b268-226073db9a36	Nightmare Of You	18	0.00231958762886598	1
user_000003	8beb9021-54b9-462b-b5dd-e8fd76b8a1f8	I Want To Know Your Plans	ee90d1b3-a4e2-4d18-9092-111d856e7e7a	Say Anything	18	0.00231958762886598	1
user_000003	69d8064a-1b6e-49af-933d-3e689b380af0	Loud Pipes	f467181e-d5e0-4285-b47e-e853dcc89ee7	Ratatat	17	0.002190721649484536	1
user_000003	eed28711-5ef2-42e3-bbcb-e6fd1c5a6cca	Narcolepsy	92a42e82-b36f-4308-82c1-68bad2e03c89	Third Eye Blind	17	0.002190721649484536	1
user_000003	9d9d8025-e199-4231-bc31-6efd90a4981d	Friends And Lovers	5879a47f-c54f-4ebe-8d63-cdc9c6310dd2	Mickey Avalon	17	0.002190721649484536	1
user_000003	7a78051e-3af4-46e5-b2bb-f41f3a20ef78	I'Ll Be Your Lampshade	e9aca1a3-836a-4e5e-b8d4-56d20c60af5f	Beulah	17	0.002190721649484536	1
user_000003	09719bd9-d521-4bea-b778-33d5f40c30eb	Total Job (Photek Remix)	a1419808-65d3-4d40-998c-1a0bac65eabc	The Faint	17	0.002190721649484536	1
user_000003	eeeac280-d1e0-4e5b-a085-ce8aa26cf96e	Stone Love	04f8dad4-de2d-4e98-8837-6a55075a9847	Pepper	17	0.002190721649484536	1
user_000003	e95bcf63-1378-4015-a95a-bedf4a646977	Pollyanna	564fc407-34d2-400b-8d14-53535054d394	Northstar	17	0.002190721649484536	1
user_000003	a05f04ca-5d43-4524-867b-d3298f3e52c6	California Sky	846cdb90-81a6-4c05-a7dc-9dd075f0db9e	Unwritten Law	17	0.002190721649484536	1
user_000003	689fdeee-2284-41e5-8693-8a02f2b19650	Miami	350bce49-c21b-4137-b50a-0766ded07e4d	Taking Back Sunday	17	0.002190721649484536	1
user_000003	eef12f70-f8fa-447a-a706-9645eb14be65	Dracula	e21857d5-3256-4547-afb3-4b6ded592596	Gorillaz	17	0.002190721649484536	1
user_000003	6ca12664-384c-4139-9b64-b529187f2e2a	Rest Of My Life	846cdb90-81a6-4c05-a7dc-9dd075f0db9e	Unwritten Law	17	0.002190721649484536	1
user_000003	0d1663f8-7456-47ff-9b16-7478b4bb687e	Starts With One	ad61e25e-5516-41e1-b60d-744e8220986e	Shiny Toy Guns	17	0.002190721649484536	1
user_000003	5bd6de01-a8d2-4784-9eaf-3a45ff0f9cd5	Wow, I Can Get Sexual Too	ee90d1b3-a4e2-4d18-9092-111d856e7e7a	Say Anything	17	0.002190721649484536	1
user_000003	57504f76-e648-4ff5-a8c2-ca246c20773f	Affliction	1c3919b2-43ca-4a4a-935d-9d50135ec0ef	Afi	17	0.002190721649484536	1
user_000003	3e8b5133-da14-4d9d-a1b0-0848bb6ae2ea	Last Living Souls	e21857d5-3256-4547-afb3-4b6ded592596	Gorillaz	17	0.002190721649484536	1
user_000003	6925fcc8-f7c6-4b92-b17b-a5ecc8c22745	Little Girls	ee90d1b3-a4e2-4d18-9092-111d856e7e7a	Say Anything	17	0.002190721649484536	1
user_000003	1cb18dc9-6d27-4ffb-b2bd-13c58c865286	Love Me Two Times	9efff43b-3b29-4082-824e-bc82f646f93d	The Doors	17	0.002190721649484536	1
user_000003	65201b4d-0f84-4b83-98be-c4eb9b291429	Queen Of The Highway	9efff43b-3b29-4082-824e-bc82f646f93d	The Doors	17	0.002190721649484536	1
user_000003	30f39b9b-e965-42da-8dd1-4565334c62e9	Lights Out	e3eb5f1d-f57e-4cc5-9821-e79bf2b4f0b6	Letter Kills	17	0.002190721649484536	1
user_000003	1e0bf9dc-410c-4d95-95b8-9130d6824ca5	An Orgy Of Critics	ee90d1b3-a4e2-4d18-9092-111d856e7e7a	Say Anything	17	0.002190721649484536	1
user_000003	c836e710-2730-4f0f-860b-b4346203b90e	Can'T You Hear Me Knocking	b071f9fa-14b0-4217-8e97-eb41da73f598	The Rolling Stones	17	0.002190721649484536	1
user_000003	57db2a7e-67e6-4d56-8b78-7f0e9967691c	Yellow Cat (Slash) Red Cat	ee90d1b3-a4e2-4d18-9092-111d856e7e7a	Say Anything	17	0.002190721649484536	1
