track_id	title	artist_id	artist_name	country	album	year	genres
39089be8-7ad6-4baf-812d-bc1cc3d8f80f	Love Don't Let Me Go (House remix)	302bd7b9-d012-4360-897a-93b00c855680	David Guetta	FR	Love, Don't Let Me Go	2000s	[dance-pop, electro house, house]
a5113759-23e2-4c1b-9603-8caa4e1cac3a	Distortion	302bd7b9-d012-4360-897a-93b00c855680	David Guetta	FR	Just a Little More Love	2000s	[house, dance, dance-pop]
443973f0-57be-491b-8746-e8da4b24adaf	Heart Beats	06db73fd-57e2-4a6f-bcd3-699fb7bb7af4	Martin Solveig	FR	F*** Me I'm Famous!	2000s	[house, dance and electronica]
a5be59c7-939d-4165-a9b2-3ccf20159ce9	I Wanna Be You	60752459-01cb-48ed-9ac4-09d8e2b6aa37	Chocolate Puma		Essential Spring Break: Summer 2001	2000s	[hip hop rnb and dance hall]
1e3668b5-3053-40f7-8bda-0ba987b37cbe	Porcelain	8970d868-0723-483b-a75b-51088913d3d4	Moby	US	Play	1990s	[electronic, breakbeat, electronica dance]
7d5f70ba-504d-4dba-81d8-320d458d461d	Sometimes	fe5a2002-28b4-4bbe-9b9d-f08f47acf2f6	Deux		F*** Me I'm Famous!	2000s	[house]
a6f039df-62ca-4e81-a41c-bb1b2a207e59	Body Language	b55f7b2e-3310-4eaf-94e1-9b21ba5ee1e1	M.A.N.D.Y.	DE	Clubber's Guide Ibiza '05	2000s	[]
9255cb10-65aa-4672-875d-229d85b7c22b	Keep on Running (Sterac Electronics remix)	480c8278-9245-45fc-8add-cfd521ba88e4	Sweet Coffee	BE	Hed Kandi: Nu Cool 2007	2000s	[]
b1cfa88d-7678-4936-9db9-a1d97aba225f	Sorry (Man With Guitar mix)	79239441-bfd5-4981-a70c-55c3f15c1287	Madonna	US	Confessions Remixed		[disco, electro, house]
833769db-6c5b-4a08-82ff-4fb0ab6ab1dc	Cherry Blossom Girl	cb67438a-7f50-4f2b-a6f1-2bb2729fd538	Air	FR	Talkie Walkie	2000s	[downtempo, electronic, electronica]
d1e26783-2143-428b-b772-9df3f8fd464d	Dice	e6fbff56-aee6-4f80-8f6f-d8c345694074	Finley Quaye	GB	Emotions 0.2		[alternative rock, dance, soundtrack]
a5d5e5df-83c6-4f71-9bdf-a7e409ab4e0c	Sunshine	85ccdd5d-8c9b-4a35-81e6-af8111faaa53	Tomaz	BE	Mixed Live Session 2 @ Club Space in Miami	2000s	[]
e8f15a81-0bca-4e26-8a25-c70f627e4410	I Wish U Would	5fd0fb7f-542c-4c4b-bbd9-d1fa74a9a083	Martijn ten Velden	NL	Cream Summer 2006	2000s	[]
e0c1f9c9-ea36-40ea-b7fa-45f957301c56	Rocker (dub mix)	8a246333-858f-4d89-bd07-b759e7d060e9	Alter Ego	DE	The Disco Boys, Volume 5	2000s	[]
d697e790-4493-4070-9b05-168c6d2eb91a	Brother Louie	98913495-8867-43b3-aa8d-db88ee4d4cdc	Modern Talking	DE	Ready for Romance: The 3rd Album	1980s	[pop, synth-pop, german]
934da324-a9df-4364-abf6-3e6d552c6836	Dancing in the Dark	9781e8b3-84c8-4a4a-8006-9e8dffb0271e	4Tune 500		The Annual: Summer 2003	2000s	[]
66772f7b-4fde-44ef-af80-235112bdf136	From Disco to Disco	31610cea-5863-4439-9dad-b2826624107d	Whirlpool Productions	DE	Keinijg 4	1990s	[]
64e628b5-6a26-4fe8-8d0e-d8103ee14e20	If You Give Me Love	ed13185d-a540-4ab4-ab04-0033c1e0d1b0	Crydajam		F*** Me I'm Famous!	2000s	[house]
407fbf24-5824-455b-be2a-1e8b52ae7167	Shake It (No te Muevas Tanto)	1c20e0a2-9bca-4dce-9ebd-87362b9409da	Lee‐Cabrera		Ministry of Sound: DJ Skribble & David Waxman Present: American Anthems	2000s	[pop and chart]
57b6b04a-c8c8-4521-aa88-07b9396ae1e0	Ghetto Blaster	0b7ae645-e585-448c-8dbe-23af59b0977a	Twin Pitch		F*** Me I'm Famous!	2000s	[euro house]
456147d7-c7b4-4d6c-9ab5-a0487db280b9	Feeling for You	256160e8-37fd-4f8c-a3ef-530ebbaa4b3d	Cassius	FR	1999	1990s	[electronic_electro_house, dance and electronica, french]
216091b4-21e5-4bd2-91a3-22a110d2795a	Eple	1c70a3fc-fa3c-4be1-8b55-c3192db8a884	Röyksopp	NO	Switch	2000s	[electronic, downbeat, downtempo]
3c1611a6-9ea6-410b-b013-711c6e8d3c1a	I Thought That (DJ Prom mix)	13b65743-f843-4a05-90d7-f9105401b1a8	The Migrants	FR	Es Vive Ibiza 2006	2000s	[]
80009318-960e-495b-a8c4-9810643b2824	Let Go	7fedce48-0f20-442d-80fe-324c61339fc3	Gabriel & Dresden	US	Gabriel & Dresden	2000s	[dance and electronica, electronic, electronica]
ab8d4dec-ea98-4d84-b78a-9bd54850bec0	Fuckin Track	cd63cb9a-c5ac-42e6-9848-64a2e3a69fee	Da Fresh		Supa Feeling	2000s	[]
c178bb4e-26b9-4ed4-a0c8-9aff561ef239	Rudebox	db4624cf-0e44-481e-a9dc-2142b833ec2f	Robbie Williams	GB	Rudebox	2000s	[pop, britpop, swing]
ba818da9-95b8-4f63-a0f4-9b84f0c5652d	Bye Bye Superman (Dancefloor Killa remix)	f49071de-43ff-49c0-9229-6238c91b1044	Geyster		F*** Me I'm Famous!	2000s	[house]
ccb3f033-6a1d-4349-bbdc-371e2ecf8eef	Electromagnetic	c0bbc0ad-9fee-42fe-9419-89a72881afde	Freeform Five	GB	Strangest Things	2000s	[]
86681d1b-e989-4fc0-9b19-e88fb9d96524	Go	8970d868-0723-483b-a75b-51088913d3d4	Moby	US	Dance Energy 3	1990s	[progressive house, electronic, electronica]
ca300a53-1537-4a1b-a4bd-350f5cb44c6d	Jump (radio edit)	79239441-bfd5-4981-a70c-55c3f15c1287	Madonna	US	Jump (Remixes)	2000s	[dance-pop, electropop, pop]
4d3d8d93-d184-4e43-80f4-743dc7c790da	Alright	f9d74311-5baa-4ae8-a616-20968afce54f	Red Carpet		Now Dance 2005	2000s	[]
c7ed3ab3-cb10-42d7-a149-ceb1082aa659	Stock Exchange	bc7ec666-4700-4f48-a797-5c607f84a890	Miss Kittin & The Hacker	FR	First Album	2000s	[electronic]
1f474984-694c-40e6-af56-7cac4b425951	Who Need Sleep Tonight	f9ab44f1-7b19-4ecb-830c-403abcf36cd1	Bob Sinclar	FR	F*** Me I'm Famous!	2000s	[house, dance-pop, electro house]
bbdab3ba-1bcc-4dbb-be89-481490f63cee	Bucci Bag	2fa27deb-ae3c-44b8-a8c8-d55cf7b4e254	Andrea Doria		Deejay Parade 2003	2000s	[]
628d77c0-ac51-47f4-af66-0405b0adc4f5	Flower	8970d868-0723-483b-a75b-51088913d3d4	Moby	US	Play	2000s	[electronic, breakbeat, ambient]
56c5f699-ecfa-453a-beff-2c0915a789b3	The Rub (I Never Rock)	1577f48a-dc2d-45f1-b7ac-64c25b44bca8	Kurd Maverick	DE	Electrofunkyou, Volume 3		[]
a444721c-28c2-4ca0-9acb-1ca8ada33afd	Love Sensation	57093e0b-a916-4f1a-9127-187ee604e564	Eddie Thoneick	DE	F*** Me I'm Famous: Ibiza Mix '06	2000s	[]
8e2ee080-5256-4a2e-82ee-9d3f9dbad68e	Sunday	8970d868-0723-483b-a75b-51088913d3d4	Moby	US	Run On	1990s	[electronic, breakbeat, electronica]
d8649017-0204-4eaa-836d-5e7fbfde20f3	Another Chance	1c513fb9-e6b7-4915-b4d3-026681c83065	Roger Sanchez	US	Absolute Music 28	2000s	[dance, house, trance]
ba4bcf45-fcdf-4ff7-a19e-be3fdffae337	Violet Hill	cc197bad-dc9c-440d-a5b5-d52ba2e14234	Coldplay	GB	Violet Hill	2000s	[alternative punk, alternative rock, rock]
8b189d0c-8a13-4813-8882-3e648938ef2d	Army of Me	87c5dedd-371d-4a53-9f7f-80522fb7f3cb	Björk	IS	Post	1990s	[alternative, trip hop, alternative and punk]
a126738f-4f48-47b3-bb9f-24f9cee8be36	Zenophile	a066b730-3809-4b39-a091-2297d40b51db	Mylo	GB	Destroy Rock & Roll	2000s	[dance dj, electronica, scottish]
441cb09a-2b13-478f-91c2-cd5d77962858	Dust in the Wind	7fedce48-0f20-442d-80fe-324c61339fc3	Gabriel & Dresden	US	Gabriel & Dresden	2000s	[dance and electronica, electronic, electronica]
c2f0a6d8-0f62-4ba9-af6c-5ec1b86bb615	All Good Things	13655113-cd16-4b43-9dca-cadbbf26ee05	Nelly Furtado	CA	Radio 538 Hitzone 39	2000s	[pop, canadian, euro/dance-pop]
7bcf8f24-38bb-4e27-87a8-8e036854f8cc	Breathe	265f242e-cf4e-4fbe-a3fe-43112387172f	Télépopmusik	FR	Genetic World		[electronic, trip-hop, downtempo]
3c2347fd-98f7-4dec-9484-059e727db480	Maneater	13655113-cd16-4b43-9dca-cadbbf26ee05	Nelly Furtado	CA	Ö3 Greatest Hits 35	2000s	[pop, adult alternative pop, contemporary pop/rock]
6d32aca1-6450-4773-bebd-e99942e26222	Yeah Yeah (D Ramirez remix)	fcf7a3e7-135c-4c7a-b0b9-1a7867761263	Bodyrox	GB	Azuli Presents: Space Ibiza 2006	2000s	[electronic, rock and indie]
82ff44b9-b830-4d9b-8f8f-fc145a6d2b5c	Kinda New (Tiefschwarz dub)	1d6d0877-4e30-45cf-937a-ebc19167dc07	Spektrum	GB	This Is Everybody Too	2000s	[]
7063cb4f-71c5-488f-b3f4-a181a0706ee5	Lost	1c513fb9-e6b7-4915-b4d3-026681c83065	Roger Sanchez	US	Pioneer: The Album, Volume 7	2000s	[american, classic pop and rock]
60fa767a-d85d-4991-82bc-4294e0b11ae7	One More Time	056e4f3e-d505-4dad-8ec1-d04f521cbb56	Daft Punk	FR	Discovery		[club/dance, house, electronic]
88da8104-f09c-466d-9e08-5fdeb54a646c	Alive	7fedce48-0f20-442d-80fe-324c61339fc3	Gabriel & Dresden	US	Legends	2000s	[dance and electronica, electronic, electronica]
8a6e0050-1777-4bbd-a1b1-6a2ebc5a7f27	In This World (Push vocal club mix)	8970d868-0723-483b-a75b-51088913d3d4	Moby	US	In This World (Remixes)	2000s	[electronic, ambient, downtempo]
f4739dc9-fce6-46db-b735-3cdf352f9d91	People Come People Go	302bd7b9-d012-4360-897a-93b00c855680	David Guetta	FR	Just a Little More Love	2000s	[dance, electronic, dance-pop]
62b5e26e-0d1d-436d-bfd0-f2c6307392b0	Tomorrow Can Wait (radio edit)	302bd7b9-d012-4360-897a-93b00c855680	David Guetta	FR	Fun Dance 2008 Summer Club Hit		[dance-pop, electro house, house]
f0910eb4-a6be-45b6-938d-5ea71876e489	Teasing Mister Charlie	4069600e-55c1-46dd-814f-4166d5b5dbba	Steve Angello	SE	Club FG: Zemixx, Volume 1	2000s	[electro house, house, progressive house]
b3136ae0-d4f0-4fde-8d41-edc6f408b28f	Put Your Hands Up for Detroit	ffa93e03-f6c5-4d78-b0d5-07d0d6de46aa	Fedde Le Grand	NL	Godskitchen: Global Gathering 2006	2000s	[dutch, european, pop and chart]
dcb35b98-29de-471f-8ec8-31baa2fde997	Arcadia	7fedce48-0f20-442d-80fe-324c61339fc3	Gabriel & Dresden	US	Bloom		[dance and electronica, electronic, electronica]
9c0fbf29-8af5-4959-a67b-29f7d1133db7	Same Man	6340f9c2-3687-44c0-9b90-61485e4a0230	Till West	DE	Absolute Dance: Move Your Body, Autumn 2006	2000s	[]
2b78c59e-cfb8-4623-b9d4-a828fd495947	Baby When the Light	302bd7b9-d012-4360-897a-93b00c855680	David Guetta	FR	Radio 538 Hitzone: Best of 2007	2000s	[club-house, euro house, dance]
fd3d4196-efb4-4b37-96cf-1b155635e279	I’m So Crazy	d42b5b8d-85d6-45a0-bd75-7eaa38eb5bbd	Par-T-One		Anual, 2002: El Álbum Dance del Año	2000s	[]
c302e3f0-9bd6-4111-bbf7-31974ec4a792	Valley of the Dolls	a066b730-3809-4b39-a091-2297d40b51db	Mylo	GB	Destroy Rock & Roll	2000s	[electronica, house, dance dj]
68e5b13f-3825-47a5-9845-0b3fe28f5293	Just for One Day (Heroes) (extended version)	302bd7b9-d012-4360-897a-93b00c855680	David Guetta	FR	Club Bowie: Rare and Unreleased 12″ Mixes	2000s	[dance-pop, electro house, house]
1f0cd299-f6d5-4e94-a98d-cd9d1736b511	Natural Blues	8970d868-0723-483b-a75b-51088913d3d4	Moby	US	Play	1990s	[electronic, breakbeat, electronica dance]
a5d44af8-c480-4a57-b661-ca0e6d573153	Need You Tonite	a066b730-3809-4b39-a091-2297d40b51db	Mylo	GB	Destroy Rock & Roll	2000s	[dance dj, electronica, scottish]
09f87537-cb7c-45cf-b62a-9c73405628cf	Sunworshiper	a066b730-3809-4b39-a091-2297d40b51db	Mylo	GB	Destroy Rock & Roll	2000s	[electronica, dance dj, scottish]
41926cf7-39a1-4a13-a982-78b831b0a01f	Le Souk	94ec4e28-3b03-4cbc-ba98-2b83bac65a3b	Funkagenda		Ministry of Sound: Housexy, Volume 4: Sounds of Summer	2000s	[]
d45d917e-d4a1-4cc2-9fea-66be069b1eba	Bleeep! (original mix)	5fd0fb7f-542c-4c4b-bbd9-d1fa74a9a083	Martijn ten Velden	NL	Kontor: Top of the Clubs, Volume 29	2000s	[]
f6b03131-b1da-4c53-809c-ee69d35a77ce	Das Mach Isch	0da1e91b-3621-48ce-900f-b6aecd1eb741	Beatz Cool		Club Sounds: The Ultimate Club Dance Collection, Vol. 39	2000s	[]
1ea67095-274c-4ab1-951a-d6cdd3921c00	Guilty of Love	a066b730-3809-4b39-a091-2297d40b51db	Mylo	GB	Destroy Rock & Roll	2000s	[dance dj, electronica, scottish]
e4ff1b26-d444-4fa9-8839-31378df4a333	Boys	1c70a3fc-fa3c-4be1-8b55-c3192db8a884	Röyksopp	NO	The Understanding	2000s	[electronica, electronic, norwegian]
b512daab-1951-4011-9865-fd05b47fc072	Fucking Swedish	b2f45ca6-2c92-438c-b037-ad4d8b92e90e	Logic	FR	F*** Me I'm Famous: Ibiza Mix '06	2000s	[electronica dance]
38725b05-a411-4273-9696-99608dff3be6	Just for One Day (Heroes)	302bd7b9-d012-4360-897a-93b00c855680	David Guetta	FR	100 Hits Dancefloor	2000s	[dance-pop, electro house, house]
685b8ded-b390-4d4d-9001-d9d926db4da4	The Test	1946a82a-f927-40c2-8235-38d64f50d043	The Chemical Brothers	GB	Come With Us	2000s	[breakbeat, electronic, electronica]
80434a1d-8f34-4816-9c15-ba1a3a9e4c0f	Everytime We Touch (original)	302bd7b9-d012-4360-897a-93b00c855680	David Guetta	FR	Ultra.2009	2000s	[dance-pop, electro house, house]
61b28d70-c4b2-4ccf-b0bf-af1afd70e1a1	Love Is Gone (radio mix)	302bd7b9-d012-4360-897a-93b00c855680	David Guetta	FR	Het beste uit de Top 40 - 2007	2000s	[dance-pop, electro house, house]
223c8761-b6a7-4a28-83bb-7bdad0cabffa	Rikki	a066b730-3809-4b39-a091-2297d40b51db	Mylo	GB	Destroy Rock & Roll	2000s	[dance dj, electronica, scottish]
6d5be776-27e9-4d13-b6c0-fd7af46fdba9	Destroy Rock & Roll	a066b730-3809-4b39-a091-2297d40b51db	Mylo	GB	Nemis	2000s	[dance dj, electronica, scottish]
98452629-481b-4667-94e7-3a320d199b30	Sinnerman (Felix da Housecat’s Heavenly House mix)	2944824d-4c26-476f-a981-be849081942f	Nina Simone	US	Verve//Remixed²	2000s	[dance / electronic, electronica dance, electro]
29f68bb6-f980-4223-86f2-6031225407f1	Delirious	302bd7b9-d012-4360-897a-93b00c855680	David Guetta	FR	Pop Life	2000s	[euro house, dance, electronic]
e0fe5cfc-e915-4459-8f96-f8799ee25342	Oh Yeah 'Oh Six (Booka Shade remix)	c616aef1-e21f-46f8-864f-b7bad96f41b2	Yello	CH	Oh Yeah 'Oh Six (The Remixes, Part 1)	2000s	[electronic, 70s, 80s]
24cc8311-98fd-423a-bed1-97728f5eabc5	Seven Nation Army	11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5	The White Stripes	US	Elephant	2000s	[garage rock, alt rock, alternative and punk]
f7be33e4-ac3e-449a-9fef-7a6d85b42c3f	Winner of the Game	302bd7b9-d012-4360-897a-93b00c855680	David Guetta	FR	Pop Life	2000s	[electronic, euro house, dance-pop]
089d0043-1a40-4ce3-b91e-7d07c2ed3cf3	Go (Trentemøller remix)	8970d868-0723-483b-a75b-51088913d3d4	Moby	US	Solid Sounds 2007.1	2000s	[electronic, ambient, downtempo]
8a48e451-614f-4d3d-a817-f9b19adeed5a	5 in the Morning (original mix)	40a90c5b-1c6c-4be4-a779-fcd1fd610846	Richard F		F*** Me I'm Famous: Ibiza Mix '06	2000s	[]
be7c3f04-c4c6-4858-a7b4-c9e6a64cdcb5	The Beat Is Rockin’ (Gregor Salto remix)	99b86721-0dc3-4af0-99b5-328960ac001d	Erick E	NL	Clubbers Guide 2007	2000s	[electro]
0ccbb6fc-9822-4e39-ad1e-3a4385236550	You're Not Alone	302bd7b9-d012-4360-897a-93b00c855680	David Guetta	FR	Pop Life	2000s	[house, electronic, dance-pop]
f900f8e2-7d49-4cca-a9a9-ee67dda88e6e	Alone in Kyoto	cb67438a-7f50-4f2b-a6f1-2bb2729fd538	Air	FR	Lost in Translation: Music From the Motion Picture Soundtrack	2000s	[downtempo, electronic, electronica]
eb612418-2d98-49af-9fdf-64362326632b	Scar Tissue	8bfac288-ccc5-448d-9573-c33ea2aa5c30	Red Hot Chili Peppers	US	Scar Tissue	1990s	[alternative rock, rock, 00s]
725f9d6c-6715-400b-b86c-056b423dcb61	Relax (Take It Easy)	8a9ac1cb-faae-434e-8d60-b139a3707dfc	MIKA	GB	Relax, Take It Easy	2000s	[pop, 60 top 40, british]
2ffb604e-9c3e-4e97-a0b5-b3839b1354e1	Sex 'N' Money	7bf1f441-ccf1-4258-9797-07c8d16eb44c	Paul Oakenfold	GB	The Very Best of Euphoric Dance: Breakdown	2000s	[british, electronic, producer]
ff513b3b-bd12-4cf7-bca0-27acdbfa27a9	Satisfaction (Isak original edit)	674bf89f-8e70-4472-929d-6b4ed6f98c88	Benny Benassi	IT	F*** Me I'm Famous!	2000s	[electro house, electro house, seen live]
bba7b59b-774d-496c-b6d5-5cdf69d8f0bd	Always	302bd7b9-d012-4360-897a-93b00c855680	David Guetta	FR	Pop Life	2000s	[electronic, euro house, dance-pop]
d786318c-e148-4662-8171-aba955d4674b	This Is Not a Love Song	302bd7b9-d012-4360-897a-93b00c855680	David Guetta	FR	Pop Life	2000s	[electronic, euro house, dance-pop]
2fcfc279-c9fc-45c8-bec7-53fca0fb6759	Joan of Arc	302bd7b9-d012-4360-897a-93b00c855680	David Guetta	FR	Pop Life	2000s	[electronic, euro house, dance-pop]
29c14426-d74b-45b0-a069-771097716774	Disco Lies	8970d868-0723-483b-a75b-51088913d3d4	Moby	US	Greatest Hits	2000s	[compositeur, electronica mainstream, house]
9591f5cc-2cb3-4337-b094-5aae9e20106d	A Bit Patchy	95f7588e-a838-464e-a03a-348ea93503f8	Switch	GB	Sunshine Live, Volume 19	2000s	[]
65e278c3-1bcf-4d56-8900-1e4aaa0d2a31	Fairytale Gone Bad	fa57d5dc-bcfa-40ea-9638-3d3cd89d1258	Sunrise Avenue	FI	On the Way to Wonderland	2000s	[pop, pop rock, pop/rock]
2777386a-7b4d-48b9-b34a-eec0958b6576	Where's Your Head At (radio edit)	28cbf94d-0700-4095-a188-37e373b069a7	Basement Jaxx	GB	Where's Your Head At	2000s	[british, dance, electronic]
225953fe-86b5-49d8-ab16-5bc223dea89e	Drop the Pressure	a066b730-3809-4b39-a091-2297d40b51db	Mylo	GB	Destroy Rock & Roll	2000s	[dance dj, electronica, scottish]
176ce892-5deb-457b-b3a2-d947c45ac712	Where the Streets Have No Name	a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432	U2	IE	The Joshua Tree	1980s	[rock, album rock, alternative pop/rock]
2befc604-d07a-4bd8-99ca-327b26ab6c27	Satellites	f97b55a8-7d03-4ebe-a277-a9cadc2a9f86	September	SE	Absolute Kidz 15	2000s	[pop and chart]
60d2d681-18c5-4639-8f6a-69a2ba4c5ed1	Beautiful Day	a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432	U2	IE	Beautiful Day	2000s	[rock, adult alternative pop/rock, adult alternative rock]
9e11ab75-ee7d-48b0-8d4e-2d7f449eeb67	Love Is Gone (Fred Riester & Joachim Garraud radio edit remix)	302bd7b9-d012-4360-897a-93b00c855680	David Guetta	FR	100 Hits Dancefloor	2000s	[house, electronic, euro house]
a2bba78e-2b58-4720-acf5-82d8036f52cb	To Be Alone With You	01d3c51b-9b98-418a-8d8e-37f6fab59d8c	Sufjan Stevens	US	Seven Swans	2000s	[acoustic, américain, folk rock]
5d6dc64b-ddc3-4134-a3e8-bdf6f31cf57a	Do It Again	1946a82a-f927-40c2-8235-38d64f50d043	The Chemical Brothers	GB	We Are the Night	2000s	[electronic, house, big beat]
203a0c11-878c-4a81-8617-2d2d5b8f8483	New Year’s Day	a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432	U2	IE	War	1980s	[rock, album rock, alternative pop/rock]
69443781-a8e6-4ee8-8b76-baa50e5e246b	God Put a Smile Upon Your Face	cc197bad-dc9c-440d-a5b5-d52ba2e14234	Coldplay	GB	A Rush of Blood to the Head	2000s	[alternative rock, pop rock, alt rock]
