user_id	track_id	track_name	artist_id	artist_name	playcount	normalised_pc
user_000002	ae27255c-14c6-425e-9bc6-a1372704790d	Always Love	b9a2a9a6-7a40-48a6-bcb1-8eff5b89ad5b	Nada Surf	86	0.00436039142118339
user_000002	7489cc34-25de-4fc9-b3da-38e69eeeefe0	Pipe Down	8e1e03fe-ebbc-467a-b541-857144db10fb	Babyshambles	86	0.00436039142118339
user_000002	6bf8dd88-a0fa-4d19-9bc5-ee0b765e22c1	Another Lonely Day	1582a5b8-538e-45e7-9ae4-4099439a0e79	Ben Harper	84	0.0042589869695279624
user_000002	61f5584f-4052-4149-a4b5-07d6404cd871	La Belle Et La Bête	8e1e03fe-ebbc-467a-b541-857144db10fb	Babyshambles	83	0.004208284743700249
user_000002	4e1192bb-b2ad-459d-a0f7-c648c18d3695	Back From The Dead	8e1e03fe-ebbc-467a-b541-857144db10fb	Babyshambles	82	0.004157582517872535
user_000002	b3e1f079-bc12-430a-af79-db659db2fcd8	Eve, The Apple Of My Eye	3660a894-2cf6-4f6b-b995-c967da3c78c9	Bell X1	82	0.004157582517872535
user_000002	dc4e82f0-0299-450c-b9d3-b45126086b84	Außer Dir	b9b1efa6-8e01-4726-a9d5-0f96f5fd23d9	Judith Holofernes	81	0.004106880292044821
user_000002	b58da454-99af-40d5-8c3f-141eea03df92	Music When The Lights Go Out	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	81	0.004106880292044821
user_000002	6ae770aa-c87b-4e88-8713-6d8903940e24	Sticks & Stones	8e1e03fe-ebbc-467a-b541-857144db10fb	Babyshambles	81	0.004106880292044821
user_000002	ed33e6d4-d416-481b-a7f7-f65effab6598	8 Dead Boys	8e1e03fe-ebbc-467a-b541-857144db10fb	Babyshambles	79	0.004005475840389393
user_000002	3a10bb3d-5e96-402e-a5ca-b3ee202c5a9d	The Saga	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	78	0.003954773614561679
user_000002	1d0778cb-7c0a-4ee1-bda1-ac5a2609a0b6	Tomblands	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	78	0.003954773614561679
user_000002	c257113a-c792-4f8d-b18f-2bf1fe8f863f	Hide And Seek	328d146c-79f1-4eb6-9e40-8ee5710c14e5	Imogen Heap	77	0.0039040713887339654
user_000002	5abe6ada-a404-4371-a787-17b38399275e	What A Waster	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	77	0.0039040713887339654
user_000002	0c1eb2b0-78f0-4b2a-961e-96a925240245	Fidelity	fbb375f9-48bb-4635-824e-4120273b3ba7	Regina Spektor	76	0.0038533691629062516
user_000002	fc2b5679-9647-46c3-ba71-176f6b08890a	Agua De Beber	bd3deba0-d5f7-4c67-b840-36ce967b035b	Sophie Milman	76	0.0038533691629062516
user_000002	f67d3be4-71c1-4d3f-be21-a9c3e0741492	In Love With A Feeling	8e1e03fe-ebbc-467a-b541-857144db10fb	Babyshambles	75	0.0038026669370785377
user_000002	1133b71f-171a-4872-bbee-c0054bfa8332	Apply Some Pressure	92e634a7-6023-4be8-be15-ebba822f5b34	Maxïmo Park	75	0.0038026669370785377
user_000002	ee39e8ae-e267-448f-a60a-9e0ee358c0a4	Such Great Heights	c3f28da8-662d-4f09-bdc7-3084bf685930	Iron & Wine	75	0.0038026669370785377
user_000002	1e2c0452-6303-4874-8fca-46e37008935b	Waiting On An Angel	b07016ee-5de9-4419-8205-0490d95dc638	Ben Harper	74	0.003751964711250824
user_000002	b9d9ef41-584d-46c5-a2ec-09a66a66527e	I Can'T Give You Anything But Love, Baby	bd3deba0-d5f7-4c67-b840-36ce967b035b	Sophie Milman	74	0.003751964711250824
user_000002	a30e93a7-455f-470c-afb2-3bdb785cb6d4	What Became Of The Likely Lads	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	74	0.003751964711250824
user_000002	33e6108f-c3c9-47b7-a406-54c63e20f1fe	Last Post On The Bugle	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	73	0.00370126248542311
user_000002	c8986ea9-752d-46d6-b7fe-f71e28c168f2	Arbeit Macht Frei	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	73	0.00370126248542311
user_000002	715bc984-343b-480b-89cf-e5ea6335318f	Loyalty Song	8e1e03fe-ebbc-467a-b541-857144db10fb	Babyshambles	72	0.003650560259595396
user_000002	1a116383-3c67-4224-bee3-e4ea445493b9	Keine Lieder Über Liebe (Acoustic)	448d90cf-3e1f-465e-976d-6b2f3d8b686d	Hansen Band	71	0.0035998580337676823
user_000002	2ab38bd9-067f-470d-a294-e85a95db9892	What Katy Did Next	8e1e03fe-ebbc-467a-b541-857144db10fb	Babyshambles	70	0.0035491558079399684
user_000002	4152c5db-f363-4d6c-b42a-94a9c25869e4	Crosses	cd8c5019-5d75-4d5c-bc28-e1e26a7dd5c8	José González	68	0.0034477513562845407
user_000002	7dfb9638-53ad-4bb5-8daa-f25b770aec90	Narcissist	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	68	0.0034477513562845407
user_000002	c6105fe9-6521-4c16-9e5f-15e48d9193e2	Wonderwall (Acoustic Version)	39ab1aed-75e0-4140-bd47-540276886b60	Oasis	67	0.003397049130456827
user_000002	92857c80-9dba-4ee4-b8d3-a242419168f4	Road To Ruin	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	67	0.003397049130456827
user_000002	fea6a8b2-3629-4724-907e-8c033bd4ea2f	The Scientist (Acoustic)	cc197bad-dc9c-440d-a5b5-d52ba2e14234	Coldplay	66	0.0033463469046291134
user_000002	1acb6e99-17d3-4285-9c97-67a6b90c68e8	The Ha Ha Wall	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	66	0.0033463469046291134
user_000002	ebd3516d-162a-4c8e-9158-21a0a0044b57	Campaign Of Hate	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	66	0.0033463469046291134
user_000002	f044be73-4c1f-41a3-b088-1b3e6f950792	My Darling Clementine	94f6def3-dbfe-403b-bb40-d324c8c13fbb	Peter Doherty	65	0.0032956446788013996
user_000002	558248b0-7d1a-413e-b717-52e137e5e76b	The Boy Looked At Johnny	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	65	0.0032956446788013996
user_000002	ed7a2902-a614-4b31-a053-f07914e30ebd	Boys In The Band	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	65	0.0032956446788013996
user_000002	3762681b-9da6-4c85-88b5-82cd7d7be617	Cheers Darlin'	2119beb8-6ac5-4f21-82a4-b831c90c0024	Damien Rice	64	0.0032449424529736857
user_000002	cbaa9769-1b86-47eb-ba21-420731af6ab8	Someone Like You	a41ac10f-0a56-4672-9161-b83f9b223559	Van Morrison	64	0.0032449424529736857
user_000002	8eb586ab-c6a8-4b12-988e-240be7d5038b	Begging	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	64	0.0032449424529736857
user_000002	1224f24e-ed2b-48cc-9241-42906a1fb602	My Heart Belongs To Daddy	bd3deba0-d5f7-4c67-b840-36ce967b035b	Sophie Milman	64	0.0032449424529736857
user_000002	3236be90-b56b-4d7a-99c3-ced3f62a101e	Going Missing	92e634a7-6023-4be8-be15-ebba822f5b34	Maxïmo Park	63	0.003194240227145972
user_000002	ecfcdb9c-7000-46bc-8b8a-77ccfd887d78	The Only Living Boy In New York	5d02f264-e225-41ff-83f7-d9b1f0b1874a	Simon & Garfunkel	62	0.003143538001318258
user_000002	dc81a9be-56b1-462b-a314-36672784fe94	Pentonville	8e1e03fe-ebbc-467a-b541-857144db10fb	Babyshambles	62	0.003143538001318258
user_000002	a2c10d1a-4eed-4309-927d-c5656e314321	I Feel Pretty	bd3deba0-d5f7-4c67-b840-36ce967b035b	Sophie Milman	62	0.003143538001318258
user_000002	fb6cbaac-6d50-4fcb-b476-57f1caeeb2ed	She Moves In Her Own Way	f82f3a3e-29c2-42ca-b589-bc5dc210fa9e	The Kooks	62	0.003143538001318258
user_000002	3fed8ca5-a81b-407d-b52c-ad43d08b2c8d	Colorblind	a0327dc2-dc76-44d5-aec6-47cd2dff1469	Counting Crows	62	0.003143538001318258
user_000002	bfd0b8bd-5569-478b-adb2-2571280c2229	Signal And Sign	92e634a7-6023-4be8-be15-ebba822f5b34	Maxïmo Park	61	0.003092835775490544
user_000002	de7e824e-2a71-409e-b85a-f56645dbbaaa	Merry Go Round	8e1e03fe-ebbc-467a-b541-857144db10fb	Babyshambles	61	0.003092835775490544
user_000002	5dc515d8-3ea3-464b-9ec0-c7674b07f063	The Enemy	648615ca-ca74-460d-928a-2bae67ae6d14	Dirty Pretty Things	61	0.003092835775490544
user_000002	e96a88f3-13b3-4fec-a357-34fb18274007	Shoreline	3eb72791-6322-466b-87d3-24d74901eb2d	Anna Ternheim	60	0.0030421335496628303
user_000002	aa4dd4a5-b0b5-41b1-abd0-c16d1673c108	Up The Morning	8e1e03fe-ebbc-467a-b541-857144db10fb	Babyshambles	60	0.0030421335496628303
user_000002	ca7bf6af-0a50-4597-9037-3df39de2529a	Both Sides Now	a6de8ef9-b1a1-4756-97aa-481bbb8a4069	Joni Mitchell	60	0.0030421335496628303
user_000002	aa2024ba-a5c1-4691-974b-809d79833af7	By My Side	1582a5b8-538e-45e7-9ae4-4099439a0e79	Ben Harper	60	0.0030421335496628303
user_000002	27b965a1-0861-4b6a-94c2-13008859177b	The Man Who Would Be King	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	60	0.0030421335496628303
user_000002	f5626dd0-0207-45cb-9ad5-e38ca91f4767	Bang Bang You'Re Dead	648615ca-ca74-460d-928a-2bae67ae6d14	Dirty Pretty Things	60	0.0030421335496628303
user_000002	9a7a99c9-cda6-4424-a304-edc05451d5ce	Horrorshow	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	60	0.0030421335496628303
user_000002	767bf6e1-d5ec-41bb-b721-20b601d4e3db	Guilty	bd3deba0-d5f7-4c67-b840-36ce967b035b	Sophie Milman	60	0.0030421335496628303
user_000002	c9f6ee14-1566-49b1-bd4b-9364313e5b7d	Your Body Is A Wonderland	144ef525-85e9-40c3-8335-02c32d0861f3	John Mayer	59	0.0029914313238351164
user_000002	145c81dc-52e9-4a73-9e36-dc77cdf06c30	The Coast Is Always Changing	92e634a7-6023-4be8-be15-ebba822f5b34	Maxïmo Park	58	0.0029407290980074025
user_000002	a15ef930-44eb-48d2-9368-257b3b6acb4d	Don'T Be Shy	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	58	0.0029407290980074025
user_000002	2cbca6ef-6f62-47d9-b2eb-1fdcb76e5790	Vertigo	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	58	0.0029407290980074025
user_000002	f05a995c-9cdd-404f-91f8-0658044be619	When The Sun Goes Down	ada7a83c-e3e1-40f1-93f9-3e73dbc9298a	Arctic Monkeys	58	0.0029407290980074025
user_000002	a93cf964-91d0-4053-a908-a7eeddae4d30	Blood Thirsty Bastards	648615ca-ca74-460d-928a-2bae67ae6d14	Dirty Pretty Things	56	0.002839324646351975
user_000002	5aa154c3-8938-4311-b39c-879201b86864	Flames	79e98efd-4515-412a-af83-df381f5badd6	Vast	56	0.002839324646351975
user_000002	8c5ebbdb-e78f-43c3-b33d-6eaa149c4867	Tell The King	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	56	0.002839324646351975
user_000002	f2bac73d-2ab8-41b9-a811-cad5c3deabbb	Time For Heroes	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	56	0.002839324646351975
user_000002	02a38ede-bc4e-4ced-aa2b-45bb5401aa64	Gabriel	0d4bc6e5-2a3e-4fdf-8bbf-59ad0bc374d7	Lamb	56	0.002839324646351975
user_000002	8cddcbd9-b2d5-4a97-95e1-d072a7b48413	Graffiti	92e634a7-6023-4be8-be15-ebba822f5b34	Maxïmo Park	56	0.002839324646351975
user_000002	9135ce5a-8ad0-4748-b62f-4fff581605f3	Gin & Milk	648615ca-ca74-460d-928a-2bae67ae6d14	Dirty Pretty Things	56	0.002839324646351975
user_000002	857eb012-b16e-42ab-8e9b-f6c47e4228af	Don'T Look Back Into The Sun	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	56	0.002839324646351975
user_000002	ac5f2356-58c0-4180-86ac-1d9b5a6b9490	Volle Distanz	315fa94f-3bb5-43db-a28e-406a83e9805c	Kettcar	55	0.002788622420524261
user_000002	b98ecf78-fd30-4c8e-aabd-a66dee68ad97	Hope There'S Someone	90cc2464-234e-4da0-b39b-576f36e633bc	Antony And The Johnsons	55	0.002788622420524261
user_000002	20919a48-4ad5-409c-b639-8db7ca9f9e7a	Fix You	cc197bad-dc9c-440d-a5b5-d52ba2e14234	Coldplay	55	0.002788622420524261
user_000002	fad65bd4-ac37-4644-8ca5-e5440973fa3b	Das Beste	34d42823-6b56-4861-a675-1565bf40d557	Silbermond	55	0.002788622420524261
user_000002	fc12d4a4-5585-45ab-a019-97cd08b05e4c	Death On The Stairs	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	54	0.002737920194696547
user_000002	11319d73-ba05-4f21-bc90-43ba4455f331	Change	1129817c-488a-4096-80c1-77fc1b107c93	Tracy Chapman	53	0.0026872179688688332
user_000002	644c2275-39e8-4deb-b6db-455a128d7196	Breathing	04591295-6d94-45cb-b6c7-1ae17c6f380e	Lifehouse	53	0.0026872179688688332
user_000002	aee2ba1c-b6b0-4228-87b2-793b9097f81b	Car (Acoustic)	9311e2bc-bb3f-44cf-90d8-b1fe6912b60b	Brand New	53	0.0026872179688688332
user_000002	a38c28ee-4430-4429-b3e7-e7920895b2d2	Come Away With Me	985c709c-7771-4de3-9024-7bda29ebe3f9	Norah Jones	52	0.0026365157430411194
user_000002	4187ddb6-f415-4688-b6f5-4e3f47f05299	Einer	315fa94f-3bb5-43db-a28e-406a83e9805c	Kettcar	52	0.0026365157430411194
user_000002	ab335d3b-bac6-40bc-8f84-5b08274446cf	I Want You To Stay	92e634a7-6023-4be8-be15-ebba822f5b34	Maxïmo Park	52	0.0026365157430411194
user_000002	24c663b5-372c-40bf-9f03-3f7ca98e495e	Stockhausen, Bill Gates Und Ich	315fa94f-3bb5-43db-a28e-406a83e9805c	Kettcar	52	0.0026365157430411194
user_000002	6a1216b8-afe3-439b-8bc6-78ec85122f1b	Emily	150e799b-3244-45d9-a6cb-5a3e8c33d430	Adam Green	51	0.0025858135172134055
user_000002	2ca0c5ad-dfe3-4ab5-84df-7b6b667f5f03	Tränengas Im High-End-Leben	315fa94f-3bb5-43db-a28e-406a83e9805c	Kettcar	51	0.0025858135172134055
user_000002	251fcee0-42b4-4a0f-b1d9-24a98a3d2a36	La Vie En Rose	bd3deba0-d5f7-4c67-b840-36ce967b035b	Sophie Milman	51	0.0025858135172134055
user_000002	a2fc8349-3f4e-4837-82aa-c5681427126e	12:51	f181961b-20f7-459e-89de-920ef03c7ed0	The Strokes	51	0.0025858135172134055
user_000002	5aef800b-c221-4e90-bf95-2e974c450ad5	Henrietta	f4ad883e-9a92-45ed-a540-a49c2d1c36dd	The Fratellis	51	0.0025858135172134055
user_000002	3d19ebb2-4c27-40c0-8aec-d76accd8db7e	Die Wahrheit Ist, Man Hat Uns Nichts Getan	315fa94f-3bb5-43db-a28e-406a83e9805c	Kettcar	51	0.0025858135172134055
user_000002	069ef17f-100c-4f8a-a698-d5f1959212db	Anders Als Gedacht	315fa94f-3bb5-43db-a28e-406a83e9805c	Kettcar	51	0.0025858135172134055
user_000002	7b63999f-0a4d-4b23-bdf9-57667a604b10	Up The Bracket	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	51	0.0025858135172134055
user_000002	751af075-be76-46aa-a21f-200d9541651b	Hear You Me	bbc5b66b-d037-4f26-aecf-0b129e7f876a	Jimmy Eat World	50	0.0025351112913856917
user_000002	c9ba3295-bc18-454e-b6a6-bc3e2e2d243b	She'S Only Happy In The Sun	1582a5b8-538e-45e7-9ae4-4099439a0e79	Ben Harper	50	0.0025351112913856917
user_000002	2c86180c-f106-401e-a219-91d3198d8b86	You Fucking Love It	648615ca-ca74-460d-928a-2bae67ae6d14	Dirty Pretty Things	50	0.0025351112913856917
user_000002	147ad117-4415-4e22-8da3-97dec1a14b19	Turn Me On	985c709c-7771-4de3-9024-7bda29ebe3f9	Norah Jones	50	0.0025351112913856917
user_000002	2b85d387-7c21-45e4-be13-fb1a512e6362	Limassol	92e634a7-6023-4be8-be15-ebba822f5b34	Maxïmo Park	49	0.002484409065557978
user_000002	da1308d1-6037-4ba1-b6fc-a643a4201140	Hallelujah	e6e879c0-3d56-4f12-b3c5-3ce459661a8e	Jeff Buckley	49	0.002484409065557978
user_000002	d836830d-fb62-41b1-bc2a-fc899d1c99cc	New Slang	6c8b9855-ba8b-48f9-ac1d-42167f7f7b18	The Shins	49	0.002484409065557978
user_000002	4a7e708f-aa3f-4cd8-90fb-d6c3d397b0cc	Volcano	2119beb8-6ac5-4f21-82a4-b831c90c0024	Damien Rice	49	0.002484409065557978
user_000002	fcac08d6-58e2-4d09-8cf5-1e5fda1d0818	Comptine D'Un Autre Été	12d432a3-feb0-49b1-a107-d20751880764	Yann Tiersen	49	0.002484409065557978
user_000002	a39af727-e448-4555-9733-a6a627abb67f	Handyfeuerzeug Gratis Dazu	315fa94f-3bb5-43db-a28e-406a83e9805c	Kettcar	48	0.002433706839730264
user_000002	cdc45ec3-3255-49b9-ba03-f33a32566497	The Blower'S Daughter	2119beb8-6ac5-4f21-82a4-b831c90c0024	Damien Rice	48	0.002433706839730264
user_000002	04246cb0-62ff-47c9-b517-584405f4d085	Fair	848a122b-9dcc-4ff7-91b8-e4f37b8f1147	Remy Zero	48	0.002433706839730264
user_000002	1cd5b763-611d-4d3b-9c46-07a0485bd310	Curtain Call	94f6def3-dbfe-403b-bb40-d324c8c13fbb	Peter Doherty	48	0.002433706839730264
user_000002	39396160-132d-4ef4-b4f8-6a0a62e4d8a5	Blue In The Face	69421e11-e4c3-4854-951b-ceab4972e38e	Alkaline Trio	48	0.002433706839730264
user_000002	069de52c-40d9-440f-bdee-1ada773fe501	Deadwood	648615ca-ca74-460d-928a-2bae67ae6d14	Dirty Pretty Things	48	0.002433706839730264
user_000002	d65da140-7aa9-4de8-b0b3-d918cf34ce03	Postcard Of A Painting	92e634a7-6023-4be8-be15-ebba822f5b34	Maxïmo Park	47	0.0023830046139025505
user_000002	ca603f45-2f86-4867-ab14-e41faef78f3d	Mayday	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	47	0.0023830046139025505
user_000002	ce73bc05-b026-4a1e-8217-4807ab5afbe2	Die Ausfahrt Zum Haus Deiner Eltern	315fa94f-3bb5-43db-a28e-406a83e9805c	Kettcar	47	0.0023830046139025505
user_000002	067265e0-200c-428a-9cbe-2210951b7724	Fake Tales Of San Francisco	ada7a83c-e3e1-40f1-93f9-3e73dbc9298a	Arctic Monkeys	47	0.0023830046139025505
user_000002	f9c7f192-dda8-4d3a-a66c-78f7498ad8ed	A Certain Romance	ada7a83c-e3e1-40f1-93f9-3e73dbc9298a	Arctic Monkeys	47	0.0023830046139025505
user_000002	9aa9edb6-822f-4437-b60a-5b34fa7d5f9c	Eddie'S Gun	f82f3a3e-29c2-42ca-b589-bc5dc210fa9e	The Kooks	47	0.0023830046139025505
user_000002	7a435d54-4a56-4f7c-9d75-c7715da98d99	East Of Eden	94f6def3-dbfe-403b-bb40-d324c8c13fbb	Peter Doherty	46	0.0023323023880748367
user_000002	a1fa0432-22be-4ce4-b5fa-a3f0a46cff68	Every Day I Love You Less And Less	90218af4-4d58-4821-8d41-2ee295ebbe21	Kaiser Chiefs	46	0.0023323023880748367
user_000002	54b0838a-71e5-4115-b668-3f9bdabc0cd5	The Night I Lost My Head	92e634a7-6023-4be8-be15-ebba822f5b34	Maxïmo Park	46	0.0023323023880748367
user_000002	dd3838a4-7411-439c-8edb-27f0a52eb52c	Sad Song (Acoustic)	39ab1aed-75e0-4140-bd47-540276886b60	Oasis	45	0.002281600162247123
user_000002	73f09343-9204-4d4c-8b00-786fa13c4417	In Every Sunflower	3660a894-2cf6-4f6b-b995-c967da3c78c9	Bell X1	45	0.002281600162247123
user_000002	b50318df-f7ce-4a30-9612-d990757ee58c	Nightswimming	ea4dfa26-f633-4da6-a52a-f49ea4897b58	R.E.M.	45	0.002281600162247123
user_000002	76f9c469-9ea2-489c-97f5-ef3bdf492495	Radio America	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	45	0.002281600162247123
user_000002	8f035dba-703c-4ed5-89fa-7b23f283d6fe	The Gentry Cove	648615ca-ca74-460d-928a-2bae67ae6d14	Dirty Pretty Things	45	0.002281600162247123
user_000002	764ff999-2e37-4ba4-8609-ef864aab9088	Kiss You Better	92e634a7-6023-4be8-be15-ebba822f5b34	Maxïmo Park	45	0.002281600162247123
user_000002	433459ba-0d7c-4018-9ba9-dba6b7f5433d	Deiche	315fa94f-3bb5-43db-a28e-406a83e9805c	Kettcar	45	0.002281600162247123
user_000002	c17a7c21-cc2c-49db-a3ee-21a341dff73b	Doctors And Dealers	648615ca-ca74-460d-928a-2bae67ae6d14	Dirty Pretty Things	44	0.002230897936419409
user_000002	12ca19a8-ad13-4e2d-8441-02a8317f705d	Tick Of Time	f82f3a3e-29c2-42ca-b589-bc5dc210fa9e	The Kooks	44	0.002230897936419409
user_000002	5923b845-4cd7-4ef0-a5f3-e5548e51f322	Naïve	f82f3a3e-29c2-42ca-b589-bc5dc210fa9e	The Kooks	44	0.002230897936419409
user_000002	e8f0dbf7-cc39-453e-8dcd-2ec07c3884ae	When The Night Feels My Song	e0036453-ce34-4095-af40-8c70ee07cef1	Bedouin Soundclash	43	0.002180195710591695
user_000002	da120962-6354-427f-9419-69dfd86cc366	Let Go	d614b0ad-fe3a-4927-b413-48cb831a814b	Frou Frou	43	0.002180195710591695
user_000002	874578ab-7cdf-4fcd-8949-056e2dc9fb40	Trouble Sleeping	75de3363-412c-4f17-ae66-9f4c0cd7629f	The Perishers	43	0.002180195710591695
user_000002	c7fca436-e8ea-4f0f-a3a9-8dcbc9fa427d	Now I'M All Over The Shop	92e634a7-6023-4be8-be15-ebba822f5b34	Maxïmo Park	43	0.002180195710591695
user_000002	bf1336fd-a601-44f2-ba40-7b7b22ee533a	Once, A Glimpse	92e634a7-6023-4be8-be15-ebba822f5b34	Maxïmo Park	43	0.002180195710591695
user_000002	36ff2363-250f-47db-90c1-8319ede69193	Older Chests	2119beb8-6ac5-4f21-82a4-b831c90c0024	Damien Rice	43	0.002180195710591695
user_000002	a7ddd6a7-9d3e-4679-88d2-a69e119b067e	Money Left To Burn	315fa94f-3bb5-43db-a28e-406a83e9805c	Kettcar	43	0.002180195710591695
user_000002	7be00e24-d336-4437-921b-e1f4e899a8a8	Acrobat	92e634a7-6023-4be8-be15-ebba822f5b34	Maxïmo Park	42	0.0021294934847639812
user_000002	45ceedea-22ae-4b37-abe0-a89c8ca5b181	Beauty In The Breakdown (Acoustic)	9b0f668d-971e-47ef-b93e-abd8bf54d7f2	The Scene Aesthetic	42	0.0021294934847639812
user_000002	3e03f6e5-670b-4efb-b174-fc8ad825223d	Last Of The Small Town Playboys	648615ca-ca74-460d-928a-2bae67ae6d14	Dirty Pretty Things	42	0.0021294934847639812
user_000002	f097d95b-adc2-4166-b829-73d92d633e78	Ooh La	f82f3a3e-29c2-42ca-b589-bc5dc210fa9e	The Kooks	42	0.0021294934847639812
user_000002	5484f369-b860-4703-bc44-152ba9c82ff6	You Don'T Love Me	f82f3a3e-29c2-42ca-b589-bc5dc210fa9e	The Kooks	42	0.0021294934847639812
user_000002	824ec953-d221-4488-8c11-aff83ee7646e	Is This It	f181961b-20f7-459e-89de-920ef03c7ed0	The Strokes	42	0.0021294934847639812
user_000002	b2477c9c-4e25-4393-ac63-0b633fb9e6a2	Can'T Stand Me Now	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	42	0.0021294934847639812
user_000002	0fcdfdd0-2a73-4a3f-b5bf-2d9cd496578f	Mad World	3d65bead-6eae-4012-8665-d5f593ea4a62	Gary Jules	42	0.0021294934847639812
user_000002	0e6871fc-d16f-4cc8-86fc-c8d368f906d4	In The Waiting Line	c23b637b-97c6-41eb-8ef6-6c724efc80a8	Zero 7	42	0.0021294934847639812
user_000002	de0235f3-b988-4d7a-8629-87f5736aec6d	Marching Bands Of Manhattan	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	42	0.0021294934847639812
user_000002	88a09f24-bda0-417f-9f21-fe15f662fdec	Twilight	03ad1736-b7c9-412a-b442-82536d63a5c4	Elliott Smith	42	0.0021294934847639812
user_000002	0feac0a0-7534-47ef-8c58-0971d862e7e8	Shelter	e0036453-ce34-4095-af40-8c70ee07cef1	Bedouin Soundclash	41	0.0020787912589362674
user_000002	444f190d-0845-4b60-8552-f6517209e4a2	Wondering	648615ca-ca74-460d-928a-2bae67ae6d14	Dirty Pretty Things	41	0.0020787912589362674
