track_id	title	artist_id	artist_name	country	album	year	genres
da3797ed-3989-45bc-94b7-d2226c778c40	Everything Is Alright	7d99d976-c247-4756-a250-f3de5c190866	Rasmus Faber	SE	Where We Belong	2000s	[]
f59bfff4-1784-4ef6-84e5-75da053ba39a	Familiar Ground	7c158ea8-c0aa-410e-bdc1-20bba9759577	The Cinematic Orchestra	GB	‘Radio Session’ 13 May 2002	2000s	[electronic, acid jazz, british]
bf3552f0-c1a6-4cce-abf7-1c63e17334f1	Glam Bucket	ba2f4f3b-0293-4bc8-bb94-2f73b5207343	Underworld	GB	Oblivion With Bells	2000s	[alternative dance, progressive house, techno]
a4a085aa-6dbc-450f-bef7-e1fa3e72e0dc	Hwit	a7f7df4a-77d8-4f12-8acd-5c60c93f4de8	坂本龍一	JP	Playing the Piano	2000s	[japanese, classical, soundtrack]
d0003ea9-bc8a-44c0-aaea-c7ede3a29328	Breezin'	df765d93-621c-437f-99fe-fda9e135f89a	Cornelius	JP	Breezin'	2000s	[japanese, ambient pop, dance and electronica]
72722a8b-c17d-417f-888d-938f25009318	Parc	ba2f4f3b-0293-4bc8-bb94-2f73b5207343	Underworld	GB	The Bells The Bells	2000s	[alternative dance, progressive house, techno]
46e14027-bee2-4b8a-a239-2f724a55d3f9	Wataridori	df765d93-621c-437f-99fe-fda9e135f89a	Cornelius	JP	Matador at Fifteen	2000s	[japanese, ambient pop, dance and electronica]
0b5c0212-0736-447d-951d-99038ff4e526	Hitchhiker's Choice	56a70482-5528-4bef-8da2-a33cf098ce9b	Minilogue	SE	Animals	2000s	[]
4ea16024-911e-4546-ab3c-8a4e0e56e0a2	Loud	56a70482-5528-4bef-8da2-a33cf098ce9b	Minilogue	SE	Animals	2000s	[]
340d9a0b-9a43-4098-b116-9f79811bd508	Crocodile (Innervisions Orchestra mix)	ba2f4f3b-0293-4bc8-bb94-2f73b5207343	Underworld	GB	The Bells The Bells	2000s	[alternative dance, progressive house, techno]
2c5fd4aa-e404-478d-a209-d189231f023e	Toner	df765d93-621c-437f-99fe-fda9e135f89a	Cornelius	JP	Sensuous	2000s	[japanese, ambient pop, dance and electronica]
8fb3c24d-2ff0-4990-99df-1f83917719b8	Faxed Invitation	ba2f4f3b-0293-4bc8-bb94-2f73b5207343	Underworld	GB	Oblivion With Bells	2000s	[alternative dance, progressive house, techno]
f7c1f8f8-b935-45ed-8fc8-7def69d92a10	The Last Emperor (theme)	a7f7df4a-77d8-4f12-8acd-5c60c93f4de8	坂本龍一	JP	The Last Emperor	1980s	[japanese, classical, soundtrack]
f37348f8-e19e-4189-9ffd-61ceb71f4ff4	Beep It	df765d93-621c-437f-99fe-fda9e135f89a	Cornelius	JP	Sensuous	2000s	[japanese, ambient pop, dance and electronica]
91d38638-b359-4a36-ac14-36678ed9943c	恋愛中毒	440cb8ef-cee3-4711-8408-b1bd6e93f390	Towa Tei	JP	Big Fun	2000s	[fixme label mess, downtempo, electronic]
3981b60d-3aa2-4726-a689-bb2000dbf7ae	Takeshita Street	7e54d133-2525-4bc0-ae94-65584145a386	Plaid	GB	Heaven's Door	2000s	[soundtrack, british, english]
6b05a529-19e0-4939-b11a-bd828b2e06e2	ヤング・オリエンテッド・ロック	440cb8ef-cee3-4711-8408-b1bd6e93f390	Towa Tei	JP	Big Fun	2000s	[fixme label mess, downtempo, electronic]
cb65edad-16e0-4f92-828b-1aab9b206fed	Ring Road	ba2f4f3b-0293-4bc8-bb94-2f73b5207343	Underworld	GB	Oblivion With Bells	2000s	[alternative dance, progressive house, techno]
20a5a368-3f4d-433b-897c-aa58590de72e	作詞家	440cb8ef-cee3-4711-8408-b1bd6e93f390	Towa Tei	JP	Big Fun	2000s	[fixme label mess, downtempo, electronic]
26040931-6cf0-4a03-b8a3-96477c390288	アダルト・オリエンテッド・ロック	440cb8ef-cee3-4711-8408-b1bd6e93f390	Towa Tei	JP	Big Fun	2000s	[fixme label mess, downtempo, electronic]
fafd2ace-1cd6-4bd1-8da6-46eb052ca9a4	キラキラ光るお星さま	440cb8ef-cee3-4711-8408-b1bd6e93f390	Towa Tei	JP	Big Fun	2000s	[fixme label mess, downtempo, electronic]
c414ef7f-b7e5-4c3b-a112-2cb91883b6db	チャンネル銀河	440cb8ef-cee3-4711-8408-b1bd6e93f390	Towa Tei	JP	Big Fun	2000s	[fixme label mess, downtempo, electronic]
fbcf45aa-bed6-4f7e-9f85-40d9715d413a	Multiply	0daf1c34-212a-442f-905d-c44f2adcc020	Jamie Lidell	GB	City Lounge 2		[acoustic, electronic, soul]
7c9a252c-011a-4417-9bc9-4cf003cbe36e	Good Morning Cockerel	ba2f4f3b-0293-4bc8-bb94-2f73b5207343	Underworld	GB	Oblivion With Bells	2000s	[alternative dance, progressive house, techno]
66cf86ec-8af4-41ef-bfac-c8f7db93b233	Bata	7e54d133-2525-4bc0-ae94-65584145a386	Plaid	GB	Heaven's Door	2000s	[soundtrack, british, english]
fc7c8c8e-b7f2-4af2-a613-f7c0c470fd45	Still Life	a7f7df4a-77d8-4f12-8acd-5c60c93f4de8	坂本龍一	JP	Playing the Piano	2000s	[japanese, classical, soundtrack]
78d1d318-43c3-4f66-9e7e-501fd6a207cd	Omstart	df765d93-621c-437f-99fe-fda9e135f89a	Cornelius	JP	Sensuous	2000s	[japanese, ambient pop, dance and electronica]
b0f5ba4d-10d8-45be-a2be-726af08c1aef	Vesna, Lastic & Elliott	ec4e96b9-a5fc-4eea-9c69-2cc2a395f46e	SCSI-9	RU	Easy as Down	2000s	[]
9f131f56-acc9-4201-86eb-884f7029b071	君の味	440cb8ef-cee3-4711-8408-b1bd6e93f390	Towa Tei	JP	Big Fun	2000s	[fixme label mess, downtempo, electronic]
713a1709-ea7c-4804-bb0b-c0d9e01e76e7	Two Months Off	ba2f4f3b-0293-4bc8-bb94-2f73b5207343	Underworld	GB	A Hundred Days Off	2000s	[electronic, electronica dance, house]
46cff023-6c6e-4fb2-bf32-a6f499b3f879	Music for 18 Musicians: Section I	5164d5aa-3c69-4692-9c8d-6b50f92a0c08	Steve Reich and Musicians	US	Works: 1965-1995	1990s	[]
3d65ac9e-b266-4ccc-a6d6-72507dcfb973	Cuddle Bunny vs. the Celtic Villages	ba2f4f3b-0293-4bc8-bb94-2f73b5207343	Underworld	GB	Oblivion With Bells	2000s	[alternative dance, progressive house, techno]
e12c477d-5355-4d70-bad8-fcd49176e78c	Like a Rolling Stone	df765d93-621c-437f-99fe-fda9e135f89a	Cornelius	JP	Sensuous	2000s	[japanese, ambient pop, dance and electronica]
c0682938-8cd2-44a1-9a21-cf59d5fe0efc	Scum	df765d93-621c-437f-99fe-fda9e135f89a	Cornelius	JP	Sensuous	2000s	[japanese, ambient pop, dance and electronica]
749abc72-a63f-4c04-a886-bde40c903bd7	City Lights	b70dac8e-0aa1-4104-ac1d-968c61dfa7a2	William Pitt	US	Kuschelrock, Volume 2	1980s	[]
5d22887b-3ce0-4173-a665-1e43fa018b49	We All	56a70482-5528-4bef-8da2-a33cf098ce9b	Minilogue	SE	Animals	2000s	[]
a5f274cc-a542-4b50-ab78-ac2c471b44e7	Asobi	3d2cd44b-9e77-4249-9d37-d8028e756693	Zazen Boys	JP	Zazen Boys 4	2000s	[]
3a19d518-70c7-44e8-b4f7-d669127352b0	Not Hearing a Word	7e54d133-2525-4bc0-ae94-65584145a386	Plaid	GB	Heaven's Door	2000s	[soundtrack, british, english]
87199007-3498-4ac7-992f-fc2ba11563a8	To Heal	ba2f4f3b-0293-4bc8-bb94-2f73b5207343	Underworld	GB	Oblivion With Bells	2000s	[alternative dance, progressive house, techno]
af966937-bf14-4d7d-9ab2-a4f21ceaafc4	In the Red	a7f7df4a-77d8-4f12-8acd-5c60c93f4de8	坂本龍一	JP	Playing the Piano	2000s	[japanese, classical, soundtrack]
f09f90f0-3634-4bf9-bbed-7aabda3bcc3c	Fit Song	df765d93-621c-437f-99fe-fda9e135f89a	Cornelius	JP	Sensuous	2000s	[japanese, ambient pop, dance and electronica]
430eb7ac-ab5a-4aca-9253-5cfcefc2f03e	Nothing Will Change It	ec4e96b9-a5fc-4eea-9c69-2cc2a395f46e	SCSI-9	RU	Easy as Down	2000s	[]
d3a874a3-67f1-4c45-aae3-41539d1b6608	Crocodile	ba2f4f3b-0293-4bc8-bb94-2f73b5207343	Underworld	GB	Oblivion With Bells	2000s	[alternative dance, progressive house, techno]
e5be3063-0f68-4c28-8a4e-d19a354b0872	15 Step	a74b1b7f-71a5-4011-9441-d0b5e4122711	Radiohead	GB	2006-05-15: Civic Hall, Wolverhampton, UK		[art rock, rock, british]
ffb75522-83ff-4ffd-978b-aaf3e0175925	When I Die	b215b03a-8e0b-48ca-b832-bbbd0db504f0	矢野顕子	JP	akiko-Complete Box-	2000s	[jazz, soul, likedis auto]
7509553c-34a9-4901-812f-8a1ffbf27a83	La Ritournelle	ac69016f-42cc-4322-b70e-101458b769aa	Sébastien Tellier	FR	Politics	2000s	[dance and electronica, france, francophone]
805286c4-ae0e-4773-9258-c9a2147270a7	You’ve Got Me Thinking	2b87e134-b4a3-48d8-afac-9501d4c6e931	The Beloved	GB	Conscience	1990s	[indie, 80s, 90s]
fa57a061-1b29-4325-9562-d19baa91eef5	You Get Me	b2bbf316-ebae-4275-a0b2-58e3758a0dd7	Kuniyuki Takahashi	JP	All These Things	2000s	[]
8fa2de7e-49e0-4201-87ae-d9f2bab81730	Nude	a74b1b7f-71a5-4011-9441-d0b5e4122711	Radiohead	GB	Bootleg No. 2: Do Not Tell Me..		[art rock, rock, british]
d6efbd07-d8a9-4295-bbca-790fb2676dbc	Sleep Warm	df765d93-621c-437f-99fe-fda9e135f89a	Cornelius	JP	Sensuous	2000s	[japanese, ambient pop, dance and electronica]
e92cfb34-0372-40ea-8d9b-18d7f4ba7e46	Holding the Moth	ba2f4f3b-0293-4bc8-bb94-2f73b5207343	Underworld	GB	Oblivion With Bells	2000s	[alternative dance, progressive house, techno]
7df60d83-c657-48f8-907e-41ecc7357791	Alright (interlude)	7d99d976-c247-4756-a250-f3de5c190866	Rasmus Faber	SE	Where We Belong	2000s	[]
c605c224-245b-4107-b9cd-ab1b2c6adb0a	思考の壁	440cb8ef-cee3-4711-8408-b1bd6e93f390	Towa Tei	JP	Big Fun	2000s	[fixme label mess, downtempo, electronic]
0b387abb-4ad6-4dc5-855d-e6a4df608df0	We're in Love	20587005-7a2a-4b96-8f34-bc643bc4b60a	Matthew Herbert	GB	Scale	2000s	[electronica dance, british, english]
dc394163-2b78-4b56-94e4-658597a29ef8	Boy, Boy, Boy (Switch remix)	ba2f4f3b-0293-4bc8-bb94-2f73b5207343	Underworld	GB	Boy, Boy, Boy	2000s	[progressive house, techno, ambient]
4b50a6c9-14d6-43fa-b3b8-6f6b46c97b1e	Hydrosphere	7e54d133-2525-4bc0-ae94-65584145a386	Plaid	GB	Heaven's Door	2000s	[soundtrack, british, english]
5d986e52-6d39-4573-9bf9-65edc8f6e7f9	Josephine	c707b37e-cb5c-4694-be4d-46beefcb2475	Chris Rea	GB	The Very Best of Chris Rea	2000s	[rock_pop rock, blues, blues rock]
5797f071-7478-433b-82ef-eb34c77c257f	Tu Eres Mas	ec4e96b9-a5fc-4eea-9c69-2cc2a395f46e	SCSI-9	RU	Easy as Down	2000s	[]
a345146f-41f8-484e-a03a-e2c86a424ba1	Bodysnatchers	a74b1b7f-71a5-4011-9441-d0b5e4122711	Radiohead	GB	2006-05-01: The Big Ask Live, Koko, London, UK		[art rock, rock, british]
909bcc7c-e81a-41bd-b4c8-d4ce835f9432	Nostalgia	a7f7df4a-77d8-4f12-8acd-5c60c93f4de8	坂本龍一	JP	Playing the Piano	2000s	[japanese, classical, soundtrack]
a0836f48-b83d-4983-a779-9f8489c5f3c9	転寝	440cb8ef-cee3-4711-8408-b1bd6e93f390	Towa Tei	JP	Big Fun	2000s	[fixme label mess, downtempo, electronic]
8618e305-4289-4574-8acc-d5d8ec6b7411	House of Cards	a74b1b7f-71a5-4011-9441-d0b5e4122711	Radiohead	GB	2006-05-15: Civic Hall, Wolverhampton, UK		[art rock, rock, british]
0198d56b-a92f-4596-a206-9e136f56e39f	Evacuation Plan	b215b03a-8e0b-48ca-b832-bbbd0db504f0	矢野顕子	JP	akiko-Complete Box-	2000s	[jazz, soul, likedis auto]
47a3f152-ce09-409f-8acd-1cb597ab60c4	Waterglide	ec4e96b9-a5fc-4eea-9c69-2cc2a395f46e	SCSI-9	RU	Easy as Down	2000s	[]
64e65892-1ab9-4c7c-a9df-18bee9a1015f	Easy as Down	ec4e96b9-a5fc-4eea-9c69-2cc2a395f46e	SCSI-9	RU	Easy as Down	2000s	[]
f74b48a6-5a60-4b5a-864d-3ecb7e983c31	Weird Fishes/Arpeggi	a74b1b7f-71a5-4011-9441-d0b5e4122711	Radiohead	GB	In Rainbows		[alt rock, alternative pop/rock, alternative rock]
589b646f-22ca-43d4-988b-88e36f8f6356	Ishus	7e54d133-2525-4bc0-ae94-65584145a386	Plaid	GB	Heaven's Door	2000s	[soundtrack, british, english]
ef495231-fb04-408e-86da-5c9bd26054e8	Born Slippy (NUXX)	ba2f4f3b-0293-4bc8-bb94-2f73b5207343	Underworld	GB	Everything, Everything	2000s	[electronica dance, techno, progressive house]
2bbcac36-d345-4cfe-8cc2-6b8283d6d279	Best Mamgu Ever	ba2f4f3b-0293-4bc8-bb94-2f73b5207343	Underworld	GB	Oblivion With Bells	2000s	[alternative dance, progressive house, techno]
5cc6647d-116c-472d-a118-52a7a426e488	Free	b2bbf316-ebae-4275-a0b2-58e3758a0dd7	Kuniyuki Takahashi	JP	All These Things	2000s	[]
ef756a43-0905-4e59-8f05-a6b2bd977aa8	Dayvan Cowboy	69158f97-4c07-4c4e-baf8-4e4ab1ed666e	Boards of Canada	GB	The Campfire Headphase	2000s	[electronic, electronica dance, post rock]
c51c4795-788b-45dd-bb61-28b08b14fbd3	Southeastern Dream	0356daee-ec48-4495-bc3e-460b8a5eacad	London Elektricity	GB	Syncopated City	2000s	[drum and bass, dance and electronica, liquid funk]
c1680617-1a68-4ca9-8fa3-11465dc54b96	Sunrays	ce7cfb6e-2a6f-4d3d-8f13-0a5e73307025	The Other People Place	US	Lifestyles of the Laptop Café	2000s	[downtempo, electro, electronic]
4690ff3e-b034-44a0-ac1e-29e63e176c42	Birds of a Feather	20587005-7a2a-4b96-8f34-bc643bc4b60a	Matthew Herbert	GB	Scale	2000s	[electronica dance, british, english]
37e0822b-cd4a-49d9-9fe1-11bffbdb8643	Honnoji	3d2cd44b-9e77-4249-9d37-d8028e756693	Zazen Boys	JP	Zazen Boys 4	2000s	[]
614fe1f9-b635-4ddc-a4cb-03116750cbc0	La Esquina	1292906d-cd67-4158-a3d6-19c7c9df3e8f	Loco Dice	DE	7 Dunham Place	2000s	[]
6d38ca02-3983-41f3-9fe5-3c0a3f1ef343	All Hell Is Breaking Loose	0356daee-ec48-4495-bc3e-460b8a5eacad	London Elektricity	GB	Syncopated City	2000s	[drum and bass, drum and bass, dance and electronica]
b891ab90-ae04-430f-9aa9-a676b8f2d7f7	Firewater	a7f7df4a-77d8-4f12-8acd-5c60c93f4de8	坂本龍一	JP	Playing the Piano	2000s	[japanese, classical, soundtrack]
07af4a05-5d2d-41d2-9cc4-24749d1284ad	The Movers and the Shakers	20587005-7a2a-4b96-8f34-bc643bc4b60a	Matthew Herbert	GB	Scale	2000s	[electronica dance, british, english]
093e5b53-d25e-4e26-9479-285508e19b33	Prelude	7c158ea8-c0aa-410e-bdc1-20bba9759577	The Cinematic Orchestra	GB	Ma fleur	2000s	[electronica downtempo, acid jazz, british]
f7fccd11-9248-4ed4-88c7-55f39b5cbb4a	貫徹	440cb8ef-cee3-4711-8408-b1bd6e93f390	Towa Tei	JP	Big Fun	2000s	[fixme label mess, downtempo, electronic]
222ac399-5390-433c-9f1a-e411366ddbf4	The Long Time Now	b215b03a-8e0b-48ca-b832-bbbd0db504f0	矢野顕子	JP	akiko-Complete Box-	2000s	[jazz, soul, likedis auto]
590a8a6c-e2fe-483b-af0d-2b7ca7ef1267	Black Truffles in the Snow	1292906d-cd67-4158-a3d6-19c7c9df3e8f	Loco Dice	DE	7 Dunham Place	2000s	[]
aa9c5a80-5cbe-42aa-a966-eb3cfa37d832	The Return of Super Barrio - End Credits	7e54d133-2525-4bc0-ae94-65584145a386	Plaid	GB	Greedy Baby	2000s	[british, english, anime]
4e675192-251b-4851-a4f7-d130504aba07	Veisalgia	7e54d133-2525-4bc0-ae94-65584145a386	Plaid	GB	Heaven's Door	2000s	[soundtrack, british, english]
86c2bc8d-bf0a-45d9-9b44-0d5f1d4c9bfc	Place St. Georges	35fbde6c-62a9-4687-b19d-8cdc2d29b29e	Shazz	FR	Back in Manhattan EP	1990s	[]
0fc861d0-4c3b-4a86-8f5f-c69fb54b2c41	Boys Away	ec4e96b9-a5fc-4eea-9c69-2cc2a395f46e	SCSI-9	RU	Easy as Down	2000s	[]
5323654e-639d-4e8c-a944-b758699bb4de	Breathe	7c158ea8-c0aa-410e-bdc1-20bba9759577	The Cinematic Orchestra	GB	Breathe	2000s	[jazz downtempo, acid jazz, british]
55f75a8b-b142-4f9e-ac32-19216683f409	Something Isn't Right	20587005-7a2a-4b96-8f34-bc643bc4b60a	Matthew Herbert	GB	Scale	2000s	[electronica dance, british, english]
968e7c11-3aa2-4932-9ea7-8a49aabf3747	Tama	a7f7df4a-77d8-4f12-8acd-5c60c93f4de8	坂本龍一	JP	Playing the Piano	2000s	[japanese, classical, soundtrack]
31600df4-e6dd-48ca-9f6b-8804027d8d6e	Jigsaw Falling Into Place	a74b1b7f-71a5-4011-9441-d0b5e4122711	Radiohead	GB	In Rainbows		[alt rock, alternative pop/rock, alternative rock]
e8c61f99-9a99-4976-878c-b1f26364e05a	Non Hoi	7e54d133-2525-4bc0-ae94-65584145a386	Plaid	GB	Heaven's Door	2000s	[soundtrack, british, english]
584591b1-a5db-4c0e-b045-03fddec105bf	Seizure	7e54d133-2525-4bc0-ae94-65584145a386	Plaid	GB	Heaven's Door	2000s	[soundtrack, british, english]
492408cc-306b-47d6-bb72-16aff50090c3	Harmonise	20587005-7a2a-4b96-8f34-bc643bc4b60a	Matthew Herbert	GB	Scale	2000s	[electronica dance, british, english]
7cf60b11-fd28-4464-8882-038d9e818340	Melt!	fc7376fe-1a6f-4414-b4a7-83f50ed59c92	Flying Lotus	US	Los Angeles	2000s	[hip hop, beatgen, downtempo]
eb74e745-4bdd-46e2-a5ee-4ef4377cc71b	Cascades of Colour	f4c22ea4-a21f-43e4-8271-731defce1476	The Ananda Project	US	Global Underground 016: Dave Seaman in Cape Town	2000s	[]
7167699e-2612-4f38-8917-e654ed034ad9	Look What You’re Doin’ to Me	b5a6ea29-3065-4869-ac66-a44002e55d4d	Jazzanova	DE	Of All the Things	2000s	[funk soul, acid jazz, dance and electronica]
268b6266-29ce-4822-9f58-70034a8edb4a	Where Is the Line	87c5dedd-371d-4a53-9f7f-80522fb7f3cb	Björk	IS	2003‐06‐17: Paris Bercy, Paris, France		[electronic, icelandic, alternative]
8e403cac-eebe-48de-8c4e-fd73c455e0bc	Beginners Falafel	fc7376fe-1a6f-4414-b4a7-83f50ed59c92	Flying Lotus	US	Los Angeles	2000s	[hip hop, beatgen, downtempo]
aa7712f9-09d7-4794-898e-2f52e155a70b	Camel	fc7376fe-1a6f-4414-b4a7-83f50ed59c92	Flying Lotus	US	Los Angeles	2000s	[hip hop, beatgen, downtempo]
6cb53c54-3eba-4331-92a7-a5ec24c9416a	How Do I Know?!	1292906d-cd67-4158-a3d6-19c7c9df3e8f	Loco Dice	DE	7 Dunham Place	2000s	[]
29ecce85-b4c5-462e-abba-2e97176fe39a	Happy Up Here	1c70a3fc-fa3c-4be1-8b55-c3192db8a884	Röyksopp	NO	Junior		[electronic, alternative rock, brit pop]
df464152-1b77-49e7-81f6-c2e3fe1ff43b	Where Does the Past End and the Present Begin?	fa905866-03a9-42dd-a5c3-9b07cd1c0bc8	Ian O’Brien	GB	Gigantic Days	1990s	[]
2a1fbbed-7280-4640-b885-639eb372f632	Song for the Sun	b215b03a-8e0b-48ca-b832-bbbd0db504f0	矢野顕子	JP	akiko-Complete Box-	2000s	[jazz, soul, likedis auto]
72c6b4d3-71a8-4c70-bf50-da11c0149089	All I Need	a74b1b7f-71a5-4011-9441-d0b5e4122711	Radiohead	GB	In Rainbows		[alt rock, alternative pop/rock, alternative rock]
44c211b4-607b-451b-827c-2a6ecd88cdcd	Pearls Girl	ba2f4f3b-0293-4bc8-bb94-2f73b5207343	Underworld	GB	Everything, Everything	2000s	[techno, progressive house, techno]
5a1815ef-46ab-46c0-a8a4-f01011b66f2c	33 000 Honeybees	56a70482-5528-4bef-8da2-a33cf098ce9b	Minilogue	SE	Animals	2000s	[]
d8ee53c2-5b25-4e98-9f6f-d0538d363cc6	Disko	a7f7df4a-77d8-4f12-8acd-5c60c93f4de8	坂本龍一	JP	Songlines: Top of the World 59	2000s	[japanese, classical, soundtrack]
55ad457f-1771-488c-b5e0-0896d53be8b3	Cow, Crickets and Clay	56a70482-5528-4bef-8da2-a33cf098ce9b	Minilogue	SE	Animals	2000s	[]
ddd0f707-57af-491f-9ea1-991f62e5335f	Glacier	a7f7df4a-77d8-4f12-8acd-5c60c93f4de8	坂本龍一	JP	Playing the Piano	2000s	[japanese, classical, soundtrack]
c00b7430-86f3-4da0-a148-7a6964f28773	Ode to the Big Sea	7c158ea8-c0aa-410e-bdc1-20bba9759577	The Cinematic Orchestra	GB	Motion		[jazz; downtempo; acid jazz; lounge; instrumental, acid jazz, british]
b3df7881-06ed-45f7-bbdf-93c67b6a9fa6	Think of You (Piano re-edit)	b2bbf316-ebae-4275-a0b2-58e3758a0dd7	Kuniyuki Takahashi	JP	All These Things	2000s	[]
dabcd184-1cf7-4b94-8fce-6f1aa5e6ef57	Idiot Funk	3d2cd44b-9e77-4249-9d37-d8028e756693	Zazen Boys	JP	Zazen Boys 4	2000s	[]
e74d1939-683d-4a00-bf00-7321963623ac	Beautiful Burnout (Pig & Dan remix)	ba2f4f3b-0293-4bc8-bb94-2f73b5207343	Underworld	GB	Beautiful Burnout	2000s	[progressive house, techno, ambient]
47916e82-d966-4cdc-bd65-c2c0806b54f8	Ice	a7f7df4a-77d8-4f12-8acd-5c60c93f4de8	坂本龍一	JP	Playing the Piano	2000s	[japanese, classical, soundtrack]
e624889c-79c7-48e8-aa85-3ad9c9178650	The Girl and the Robot	1c70a3fc-fa3c-4be1-8b55-c3192db8a884	Röyksopp	NO	Junior		[electronic, electronic, norwegian]
732d4f31-bc75-414c-8690-e62961678c43	Durban Pain	7e54d133-2525-4bc0-ae94-65584145a386	Plaid	GB	Heaven's Door	2000s	[soundtrack, british, english]
70996930-dea6-47bd-878c-36a8f5dbf61b	Listen to the Music	7bee6a4d-c00e-4a13-b52b-2af21f6a5c7e	Neon Heights	GB	A Hot Trip to Heaven		[dance and electronica]
1e6e3ffd-3c1c-4b56-9a45-95110a0330f8	Minuano (Six Right)	66a7f1f8-0ad6-4e3a-9346-a643e2739a8c	Pat Metheny Group	US	The Pat Metheny Group in Concert		[jazz, ecm style jazz, jazz fusion]
393470ee-df09-46be-b4a1-915eb7034538	Seeking	7e54d133-2525-4bc0-ae94-65584145a386	Plaid	GB	Heaven's Door	2000s	[soundtrack, british, english]
447d72a5-a355-4844-afcb-5b02f42f2773	Who Is It	87c5dedd-371d-4a53-9f7f-80522fb7f3cb	Björk	IS	Awards for World Music 2005	2000s	[electronic, icelandic, alternative]
fd59a195-fee3-450c-92c6-b8917ece0c55	Orchard	7e54d133-2525-4bc0-ae94-65584145a386	Plaid	GB	Heaven's Door	2000s	[soundtrack, british, english]
125ecfef-323f-403a-9171-af5c1074470a	A Perfect Day	51d002d6-ff53-4fa1-88eb-503549538b5e	Bobby Cole	US	Gilles Peterson Digs America: Brownswood USA	2000s	[jazz]
05ef9a7c-edab-4937-9c46-6bf572017d14	Whole Lotta Love	b215b03a-8e0b-48ca-b832-bbbd0db504f0	矢野顕子	JP	akiko-Complete Box-	2000s	[jazz, soul, likedis auto]
49a834fb-3ea1-43f7-b6fe-f960f0a77e07	As, Part 1: Perspicacity	fa905866-03a9-42dd-a5c3-9b07cd1c0bc8	Ian O’Brien	GB	Gigantic Days	1990s	[]
ec6a408b-427c-4fdc-8f52-7791c3e9ea3e	The Rime	ec4e96b9-a5fc-4eea-9c69-2cc2a395f46e	SCSI-9	RU	Easy as Down	2000s	[]
33b99d25-7c14-4cc3-b7a0-d97489fb92d1	Landed	51d2e0dc-6e8b-4833-a05c-c505a3161051	Recloose		Hiatus on the Horizon	2000s	[]
b4791d03-f64e-417e-ac78-cdb907b2fab6	To Stanford	a7f7df4a-77d8-4f12-8acd-5c60c93f4de8	坂本龍一	JP	Playing the Piano	2000s	[japanese, classical, soundtrack]
ffac3cb1-a5e9-4f31-952d-45323f3640d5	Faust Arp	a74b1b7f-71a5-4011-9441-d0b5e4122711	Radiohead	GB	In Rainbows		[alt rock, alternative pop/rock, alternative rock]
6a21684d-9779-491e-b688-e36861ed4450	Consequently Eccentric and Delicate	1292906d-cd67-4158-a3d6-19c7c9df3e8f	Loco Dice	DE	7 Dunham Place	2000s	[]
